 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           p      nuklea      growth       drift       misch         rho           T  aquer[mic]    vdr[m/s]          Kn    tau_nucl    tau_grow    tau_sink     tau_mix
  5.4702E+06  3.3824E-01  1.5061E-38  7.5591E-39 -2.2621E-38 -3.2737E-53  9.1802E-12  1.0335E+03  2.1233E-03  9.5875E+01  4.7609E+08  6.5152E+01  1.6640E+02  1.2254E+02  3.8629E+16
  5.5438E+06  3.5104E-01  1.6962E-38  9.2433E-39 -2.6205E-38 -4.2125E-53  9.5270E-12  1.0336E+03  2.1353E-03  9.2620E+01  4.5619E+08  6.7380E+01  1.6124E+02  1.2686E+02  3.5597E+16
  5.6174E+06  3.6433E-01  1.9102E-38  1.1310E-38 -3.0412E-38 -5.4264E-53  9.8869E-12  1.0336E+03  2.1481E-03  8.9492E+01  4.3696E+08  6.9678E+01  1.5630E+02  1.3131E+02  3.2803E+16
  5.6910E+06  3.7813E-01  2.1514E-38  1.3849E-38 -3.5363E-38 -6.9988E-53  1.0261E-11  1.0337E+03  2.1617E-03  8.6485E+01  4.1837E+08  7.2041E+01  1.5157E+02  1.3588E+02  3.0227E+16
  5.7646E+06  3.9267E-01  2.4272E-38  1.6989E-38 -4.1262E-38 -9.0539E-53  1.0655E-11  1.0338E+03  2.1763E-03  8.3554E+01  4.0021E+08  7.4394E+01  1.4696E+02  1.4066E+02  2.7820E+16
  5.8382E+06  4.0776E-01  2.7384E-38  2.0861E-38 -4.8245E-38 -1.1729E-52  1.1064E-11  1.0338E+03  2.1919E-03  8.0741E+01  3.8267E+08  7.6825E+01  1.4254E+02  1.4557E+02  2.5605E+16
  5.9118E+06  4.2343E-01  3.0896E-38  2.5637E-38 -5.6532E-38 -1.5217E-52  1.1488E-11  1.0339E+03  2.2086E-03  7.8044E+01  3.6575E+08  7.9333E+01  1.3832E+02  1.5061E+02  2.3566E+16
  5.9854E+06  4.3971E-01  3.4857E-38  3.1533E-38 -6.6390E-38 -1.9770E-52  1.1929E-11  1.0339E+03  2.2263E-03  7.5458E+01  3.4942E+08  8.1916E+01  1.3428E+02  1.5578E+02  2.1689E+16
  6.0591E+06  4.5661E-01  3.9326E-38  3.8820E-38 -7.8146E-38 -2.5725E-52  1.2387E-11  1.0340E+03  2.2453E-03  7.2980E+01  3.3366E+08  8.4573E+01  1.3043E+02  1.6107E+02  1.9962E+16
  6.1327E+06  4.7416E-01  4.4369E-38  4.7832E-38 -9.2201E-38 -3.3525E-52  1.2863E-11  1.0340E+03  2.2655E-03  7.0608E+01  3.1846E+08  8.7302E+01  1.2675E+02  1.6650E+02  1.8373E+16
  6.2063E+06  4.9239E-01  5.0058E-38  5.8988E-38 -1.0905E-37 -4.3757E-52  1.3356E-11  1.0341E+03  2.2870E-03  6.8337E+01  3.0380E+08  9.0100E+01  1.2323E+02  1.7204E+02  1.6910E+16
  6.2799E+06  5.1131E-01  5.6476E-38  7.2808E-38 -1.2928E-37 -5.7202E-52  1.3869E-11  1.0341E+03  2.3100E-03  6.6164E+01  2.8966E+08  9.2963E+01  1.1988E+02  1.7770E+02  1.5563E+16
  6.3535E+06  5.3097E-01  6.3717E-38  8.9942E-38 -1.5366E-37 -7.4897E-52  1.4401E-11  1.0342E+03  2.3344E-03  6.4087E+01  2.7604E+08  9.5889E+01  1.1668E+02  1.8347E+02  1.4324E+16
  6.4271E+06  5.5188E-01  7.2102E-38  1.1143E-37 -1.8353E-37 -9.8531E-52  1.4969E-11  1.0341E+03  2.3603E-03  6.2043E+01  2.6266E+08  9.8689E+01  1.1352E+02  1.8952E+02  1.3157E+16
  6.5007E+06  5.7369E-01  8.1625E-38  1.3826E-37 -2.1988E-37 -1.2994E-51  1.5561E-11  1.0341E+03  2.3879E-03  6.0084E+01  2.4975E+08  1.0154E+02  1.1050E+02  1.9569E+02  1.2081E+16
