 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6         167
 
           z           p           T        n<H>  CS          CS2         C2K2N2      C2N2NA2     FE(OH)2     FEO         FEH         HK          KOH         NAH         NAOH        HS          K2O2H2      NA2O2H2     H2SO4       H2S         K+          KO          KO-         K2          MGS         SN          NA+         NAO         NAO-        NA2         SO          S2O         SO2         SIS         S8          H2          N2          O2          S2          FES         C+          N+          O+          CNO         TIO         TIO2        TIC         TIC2        TIS         TI+         S+          SI+         FE+         C3H         CA+         CAOH        CA(OH)2     CAO         CAS         CA2         CAH         TIH         LIH         LIO         LIOH        LICL        NACL        KCL         CACL        CACL2       HCL       
  2.6775E+07  2.7602E+04  1.7168E+03  1.9932E+17  3.3905E+08  4.6025E+04  8.5274E-16  2.8581E-28  3.8743E+05  1.8748E+07  6.7956E+07  1.0722E+07  3.4372E+06  2.9466E+08  3.0406E+07  2.1449E+11  2.2319E-08  8.6689E-06  1.5936E-15  2.0486E+12  8.2901E+08  3.6566E+01  3.3638E-05  6.5666E-01  7.9632E+08  2.8975E+05  4.7768E+07  5.1633E+02  3.5858E-04  3.1111E+02  4.9833E+07  1.3011E+03  6.4265E+04  4.6670E+11  3.9782E-32  9.9564E+16  6.0046E+12  2.9720E+02  5.9495E+08  6.1971E+07  1.0694E-22  7.4491E-27  3.9765E-23  3.0104E-01  1.0398E+09  7.9568E+07  2.1196E-02  2.3128E-08  1.4233E+07  8.8670E-02  1.5939E-09  7.9974E-06  2.6242E+01  5.0339E-06  1.2515E+04  9.4282E+07  6.2860E+05  1.2817E+04  7.4581E+06  5.5929E-02  3.9222E+11  4.9905E+03  1.8171E-84  1.1699E-89  4.4013E-84  1.3100-176  4.1446E-85  1.2877E-85  4.9760E-86  1.4866-174  1.9855E-82
  2.6793E+07  2.7901E+04  1.7189E+03  2.0122E+17  3.4558E+08  4.6558E+04  8.6480E-16  3.2692E-28  3.8757E+05  1.9056E+07  6.9370E+07  1.0909E+07  3.4638E+06  2.9950E+08  3.0664E+07  2.1840E+11  2.2359E-08  8.6716E-06  1.6505E-15  2.0669E+12  8.4855E+08  3.7641E+01  3.4773E-05  6.6632E-01  8.0432E+08  2.9810E+05  4.9242E+07  5.3148E+02  3.7079E-04  3.1526E+02  5.0962E+07  1.3255E+03  6.5429E+04  4.7027E+11  4.0753E-32  1.0052E+17  6.0621E+12  3.0988E+02  6.0285E+08  6.2425E+07  1.2203E-22  8.6034E-27  4.5432E-23  3.1292E-01  1.1057E+09  8.3822E+07  2.3220E-02  2.5485E-08  1.5140E+07  9.9124E-02  1.7419E-09  8.6789E-06  2.7681E+01  5.2815E-06  1.2697E+04  9.2479E+07  6.1157E+05  1.2765E+04  7.3343E+06  5.4208E-02  3.9633E+11  5.4241E+03  1.8419E-84  1.1975E-89  4.4103E-84  1.3012-176  4.1365E-85  1.2830E-85  4.8514E-86  1.4246-174  2.0045E-82
  2.6812E+07  2.8203E+04  1.7210E+03  2.0315E+17  3.5222E+08  4.7095E+04  8.7710E-16  3.7386E-28  3.8773E+05  1.9368E+07  7.0813E+07  1.1100E+07  3.4907E+06  3.0442E+08  3.0924E+07  2.2237E+11  2.2400E-08  8.6751E-06  1.7094E-15  2.0854E+12  8.6850E+08  3.8745E+01  3.5943E-05  6.7612E-01  8.1240E+08  3.0668E+05  5.0760E+07  5.4705E+02  3.8340E-04  3.1947E+02  5.2114E+07  1.3504E+03  6.6611E+04  4.7386E+11  4.1742E-32  1.0148E+17  6.1200E+12  3.2308E+02  6.1083E+08  6.2882E+07  1.3922E-22  9.9331E-27  5.1888E-23  3.2526E-01  1.1757E+09  8.8298E+07  2.5435E-02  2.8078E-08  1.6103E+07  1.1079E-01  1.9032E-09  9.4168E-06  2.9195E+01  5.5409E-06  1.2881E+04  9.0715E+07  5.9504E+05  1.2714E+04  7.2128E+06  5.2542E-02  4.0046E+11  5.8947E+03  1.8671E-84  1.2258E-89  4.4193E-84  1.2925-176  4.1286E-85  1.2783E-85  4.7303E-86  1.3654-174  2.0238E-82
  2.6830E+07  2.8494E+04  1.7228E+03  2.0503E+17  3.5846E+08  4.7616E+04  8.9210E-16  4.2213E-28  3.8766E+05  1.9615E+07  7.2019E+07  1.1284E+07  3.5193E+06  3.0920E+08  3.1196E+07  2.2600E+11  2.2500E-08  8.7023E-06  1.7640E-15  2.1036E+12  8.8667E+08  3.9770E+01  3.7046E-05  6.8606E-01  8.2026E+08  3.1449E+05  5.2142E+07  5.6149E+02  3.9527E-04  3.2378E+02  5.3139E+07  1.3725E+03  6.7659E+04  4.7748E+11  4.2635E-32  1.0241E+17  6.1767E+12  3.3502E+02  6.1790E+08  6.3191E+07  1.5620E-22  1.1256E-26  5.8222E-23  3.3686E-01  1.2405E+09  9.2416E+07  2.7567E-02  3.0614E-08  1.6996E+07  1.2203E-01  2.0547E-09  1.0115E-05  3.0521E+01  5.7959E-06  1.3043E+04  8.9290E+07  5.8184E+05  1.2675E+04  7.1123E+06  5.1182E-02  4.0447E+11  6.3422E+03  1.8919E-84  1.2522E-89  4.4334E-84  1.2867-176  4.1274E-85  1.2760E-85  4.6316E-86  1.3177-174  2.0426E-82
  2.6848E+07  2.8787E+04  1.7246E+03  2.0692E+17  3.6474E+08  4.8140E+04  9.0761E-16  4.7606E-28  3.8827E+05  1.9894E+07  7.3353E+07  1.1471E+07  3.5482E+06  3.1403E+08  3.1471E+07  2.2965E+11  2.2606E-08  8.7322E-06  1.8198E-15  2.1220E+12  9.0500E+08  4.0812E+01  3.8173E-05  6.9615E-01  8.2821E+08  3.2241E+05  5.3544E+07  5.7617E+02  4.0740E-04  3.2816E+02  5.4169E+07  1.3947E+03  6.8710E+04  4.8111E+11  4.3535E-32  1.0336E+17  6.2337E+12  3.4722E+02  6.2496E+08  6.3600E+07  1.7499E-22  1.2733E-26  6.5220E-23  3.4876E-01  1.3077E+09  9.6643E+07  2.9841E-02  3.3338E-08  1.7921E+07  1.3419E-01  2.2159E-09  1.0854E-05  3.1938E+01  6.0610E-06  1.3205E+04  8.7915E+07  5.6920E+05  1.2637E+04  7.0148E+06  4.9879E-02  4.0850E+11  6.8155E+03  1.9169E-84  1.2788E-89  4.4479E-84  1.2812-176  4.1269E-85  1.2739E-85  4.5367E-86  1.2724-174  2.0615E-82
  2.6867E+07  2.9083E+04  1.7264E+03  2.0883E+17  3.7113E+08  4.8669E+04  9.2345E-16  5.3680E-28  3.8916E+05  2.0190E+07  7.4760E+07  1.1660E+07  3.5774E+06  3.1894E+08  3.1749E+07  2.3335E+11  2.2713E-08  8.7626E-06  1.8773E-15  2.1405E+12  9.2367E+08  4.1879E+01  3.9332E-05  7.0638E-01  8.3621E+08  3.3052E+05  5.4982E+07  5.9121E+02  4.1989E-04  3.3260E+02  5.5218E+07  1.4171E+03  6.9774E+04  4.8477E+11  4.4451E-32  1.0431E+17  6.2912E+12  3.5985E+02  6.3209E+08  6.4055E+07  1.9599E-22  1.4401E-26  7.3042E-23  3.6106E-01  1.3782E+09  1.0105E+08  3.2295E-02  3.6297E-08  1.8894E+07  1.4752E-01  2.3892E-09  1.1645E-05  3.3439E+01  6.3379E-06  1.3368E+04  8.6565E+07  5.5686E+05  1.2599E+04  6.9188E+06  4.8611E-02  4.1257E+11  7.3226E+03  1.9423E-84  1.3060E-89  4.4626E-84  1.2758-176  4.1265E-85  1.2719E-85  4.4440E-86  1.2289-174  2.0805E-82
  2.6885E+07  2.9382E+04  1.7283E+03  2.1076E+17  3.7763E+08  4.9203E+04  9.3960E-16  6.0520E-28  3.9015E+05  2.0495E+07  7.6211E+07  1.1853E+07  3.6069E+06  3.2392E+08  3.2031E+07  2.3711E+11  2.2822E-08  8.7937E-06  1.9366E-15  2.1592E+12  9.4270E+08  4.2972E+01  4.0525E-05  7.1676E-01  8.4430E+08  3.3881E+05  5.6456E+07  6.0662E+02  4.3274E-04  3.3710E+02  5.6284E+07  1.4399E+03  7.0853E+04  4.8846E+11  4.5382E-32  1.0527E+17  6.3493E+12  3.7291E+02  6.3927E+08  6.4528E+07  2.1946E-22  1.6282E-26  8.1783E-23  3.7378E-01  1.4524E+09  1.0564E+08  3.4945E-02  3.9513E-08  1.9916E+07  1.6215E-01  2.5757E-09  1.2492E-05  3.5017E+01  6.6273E-06  1.3533E+04  8.5239E+07  5.4484E+05  1.2562E+04  6.8243E+06  4.7377E-02  4.1666E+11  7.8662E+03  1.9681E-84  1.3337E-89  4.4775E-84  1.2705-176  4.1263E-85  1.2700E-85  4.3533E-86  1.1869-174  2.0998E-82
  2.6904E+07  2.9685E+04  1.7301E+03  2.1270E+17  3.8422E+08  4.9743E+04  9.5609E-16  6.8221E-28  3.9119E+05  2.0806E+07  7.7695E+07  1.2049E+07  3.6366E+06  3.2898E+08  3.2315E+07  2.4091E+11  2.2932E-08  8.8253E-06  1.9977E-15  2.1780E+12  9.6208E+08  4.4093E+01  4.1753E-05  7.2729E-01  8.5246E+08  3.4729E+05  5.7967E+07  6.2242E+02  4.4598E-04  3.4167E+02  5.7368E+07  1.4629E+03  7.1946E+04  4.9217E+11  4.6330E-32  1.0625E+17  6.4079E+12  3.8641E+02  6.4652E+08  6.5009E+07  2.4568E-22  1.8405E-26  9.1546E-23  3.8693E-01  1.5305E+09  1.1044E+08  3.7808E-02  4.3008E-08  2.0991E+07  1.7818E-01  2.7763E-09  1.3399E-05  3.6668E+01  6.9297E-06  1.3699E+04  8.3937E+07  5.3310E+05  1.2525E+04  6.7312E+06  4.6176E-02  4.2080E+11  8.4492E+03  1.9941E-84  1.3619E-89  4.4925E-84  1.2652-176  4.1261E-85  1.2680E-85  4.2648E-86  1.1464-174  2.1192E-82
  2.6922E+07  2.9990E+04  1.7319E+03  2.1467E+17  3.9093E+08  5.0288E+04  9.7292E-16  7.6889E-28  3.9226E+05  2.1122E+07  7.9209E+07  1.2247E+07  3.6666E+06  3.3412E+08  3.2602E+07  2.4478E+11  2.3044E-08  8.8577E-06  2.0606E-15  2.1970E+12  9.8183E+08  4.5241E+01  4.3016E-05  7.3798E-01  8.6070E+08  3.5597E+05  5.9516E+07  6.3861E+02  4.5960E-04  3.4630E+02  5.8471E+07  1.4863E+03  7.3054E+04  4.9591E+11  4.7294E-32  1.0723E+17  6.4671E+12  4.0038E+02  6.5383E+08  6.5494E+07  2.7498E-22  2.0799E-26  1.0245E-22  4.0053E-01  1.6125E+09  1.1544E+08  4.0900E-02  4.6805E-08  2.2123E+07  1.9577E-01  2.9920E-09  1.4371E-05  3.8395E+01  7.2455E-06  1.3867E+04  8.2658E+07  5.2166E+05  1.2488E+04  6.6395E+06  4.5008E-02  4.2496E+11  9.0742E+03  2.0205E-84  1.3908E-89  4.5076E-84  1.2600-176  4.1261E-85  1.2661E-85  4.1782E-86  1.1075-174  2.1388E-82
  2.6940E+07  3.0299E+04  1.7337E+03  2.1665E+17  3.9774E+08  5.0838E+04  9.9009E-16  8.6646E-28  3.9336E+05  2.1443E+07  8.0752E+07  1.2449E+07  3.6969E+06  3.3933E+08  3.2891E+07  2.4869E+11  2.3158E-08  8.8906E-06  2.1254E-15  2.2162E+12  1.0019E+09  4.6417E+01  4.4316E-05  7.4883E-01  8.6900E+08  3.6485E+05  6.1104E+07  6.5519E+02  4.7363E-04  3.5100E+02  5.9592E+07  1.5100E+03  7.4177E+04  4.9967E+11  4.8275E-32  1.0821E+17  6.5268E+12  4.1482E+02  6.6120E+08  6.5984E+07  3.0770E-22  2.3498E-26  1.1463E-22  4.1459E-01  1.6989E+09  1.2067E+08  4.4239E-02  5.0933E-08  2.3313E+07  2.1505E-01  3.2239E-09  1.5410E-05  4.0200E+01  7.5756E-06  1.4036E+04  8.1402E+07  5.1049E+05  1.2451E+04  6.5492E+06  4.3871E-02  4.2916E+11  9.7443E+03  2.0473E-84  1.4202E-89  4.5229E-84  1.2549-176  4.1262E-85  1.2643E-85  4.0936E-86  1.0699-174  2.1586E-82
  2.6959E+07  3.0610E+04  1.7355E+03  2.1865E+17  4.0466E+08  5.1393E+04  1.0076E-15  9.7626E-28  3.9447E+05  2.1768E+07  8.2325E+07  1.2654E+07  3.7275E+06  3.4463E+08  3.3185E+07  2.5266E+11  2.3274E-08  8.9243E-06  2.1922E-15  2.2355E+12  1.0224E+09  4.7622E+01  4.5654E-05  7.5983E-01  8.7739E+08  3.7393E+05  6.2731E+07  6.7219E+02  4.8806E-04  3.5577E+02  6.0733E+07  1.5340E+03  7.5314E+04  5.0346E+11  4.9272E-32  1.0921E+17  6.5870E+12  4.2975E+02  6.6863E+08  6.6478E+07  3.4424E-22  2.6542E-26  1.2822E-22  4.2912E-01  1.7897E+09  1.2612E+08  4.7844E-02  5.5416E-08  2.4564E+07  2.3619E-01  3.4732E-09  1.6522E-05  4.2087E+01  7.9204E-06  1.4207E+04  8.0168E+07  4.9960E+05  1.2414E+04  6.4602E+06  4.2764E-02  4.3340E+11  1.0462E+04  2.0744E-84  1.4502E-89  4.5384E-84  1.2498-176  4.1265E-85  1.2624E-85  4.0109E-86  1.0337-174  2.1786E-82
  2.6977E+07  3.0925E+04  1.7373E+03  2.2067E+17  4.1169E+08  5.1954E+04  1.0255E-15  1.0998E-27  3.9560E+05  2.2099E+07  8.3927E+07  1.2863E+07  3.7584E+06  3.5001E+08  3.3481E+07  2.5669E+11  2.3391E-08  8.9585E-06  2.2610E-15  2.2549E+12  1.0433E+09  4.8856E+01  4.7030E-05  7.7100E-01  8.8584E+08  3.8322E+05  6.4398E+07  6.8960E+02  5.0292E-04  3.6060E+02  6.1893E+07  1.5584E+03  7.6467E+04  5.0728E+11  5.0287E-32  1.1022E+17  6.6478E+12  4.4519E+02  6.7613E+08  6.6975E+07  3.8503E-22  2.9971E-26  1.4339E-22  4.4414E-01  1.8851E+09  1.3180E+08  5.1736E-02  6.0286E-08  2.5880E+07  2.5935E-01  3.7411E-09  1.7712E-05  4.4058E+01  8.2807E-06  1.4379E+04  7.8956E+07  4.8897E+05  1.2378E+04  6.3727E+06  4.1687E-02  4.3767E+11  1.1232E+04  2.1019E-84  1.4807E-89  4.5540E-84  1.2448-176  4.1268E-85  1.2606E-85  3.9300E-86  9.9885-175  2.1987E-82
  2.6996E+07  3.1243E+04  1.7391E+03  2.2270E+17  4.1883E+08  5.2520E+04  1.0438E-15  1.2388E-27  3.9675E+05  2.2434E+07  8.5560E+07  1.3075E+07  3.7896E+06  3.5547E+08  3.3780E+07  2.6078E+11  2.3509E-08  8.9934E-06  2.3318E-15  2.2746E+12  1.0646E+09  5.0121E+01  4.8445E-05  7.8233E-01  8.9438E+08  3.9272E+05  6.6108E+07  7.0745E+02  5.1822E-04  3.6551E+02  6.3072E+07  1.5830E+03  7.7635E+04  5.1113E+11  5.1319E-32  1.1124E+17  6.7092E+12  4.6116E+02  6.8369E+08  6.7476E+07  4.3056E-22  3.3836E-26  1.6031E-22  4.5968E-01  1.9854E+09  1.3773E+08  5.5936E-02  6.5574E-08  2.7263E+07  2.8473E-01  4.0290E-09  1.8985E-05  4.6118E+01  8.6570E-06  1.4553E+04  7.7765E+07  4.7860E+05  1.2341E+04  6.2864E+06  4.0639E-02  4.4198E+11  1.2057E+04  2.1297E-84  1.5120E-89  4.5698E-84  1.2399-176  4.1272E-85  1.2589E-85  3.8510E-86  9.6523-175  2.2191E-82
  2.7014E+07  3.1565E+04  1.7409E+03  2.2476E+17  4.2609E+08  5.3091E+04  1.0624E-15  1.3951E-27  3.9792E+05  2.2773E+07  8.7224E+07  1.3290E+07  3.8211E+06  3.6102E+08  3.4082E+07  2.6492E+11  2.3630E-08  9.0290E-06  2.4048E-15  2.2944E+12  1.0862E+09  5.1417E+01  4.9902E-05  7.9383E-01  9.0299E+08  4.0245E+05  6.7859E+07  7.2573E+02  5.3396E-04  3.7048E+02  6.4271E+07  1.6080E+03  7.8818E+04  5.1500E+11  5.2368E-32  1.1226E+17  6.7711E+12  4.7766E+02  6.9132E+08  6.7980E+07  4.8137E-22  3.8188E-26  1.7920E-22  4.7573E-01  2.0909E+09  1.4391E+08  6.0468E-02  7.1316E-08  2.8717E+07  3.1252E-01  4.3384E-09  2.0347E-05  4.8270E+01  9.0501E-06  1.4729E+04  7.6596E+07  4.6848E+05  1.2305E+04  6.2015E+06  3.9619E-02  4.4633E+11  1.2940E+04  2.1579E-84  1.5438E-89  4.5857E-84  1.2350-176  4.1278E-85  1.2572E-85  3.7737E-86  9.3283-175  2.2396E-82
  2.7032E+07  3.1889E+04  1.7428E+03  2.2683E+17  4.3346E+08  5.3668E+04  1.0814E-15  1.5710E-27  3.9911E+05  2.3118E+07  8.8919E+07  1.3508E+07  3.8529E+06  3.6665E+08  3.4387E+07  2.6912E+11  2.3752E-08  9.0653E-06  2.4801E-15  2.3143E+12  1.1083E+09  5.2744E+01  5.1401E-05  8.0549E-01  9.1169E+08  4.1239E+05  6.9654E+07  7.4447E+02  5.5016E-04  3.7553E+02  6.5490E+07  1.6333E+03  8.0018E+04  5.1890E+11  5.3435E-32  1.1330E+17  6.8336E+12  4.9472E+02  6.9901E+08  6.8488E+07  5.3805E-22  4.3091E-26  2.0025E-22  4.9233E-01  2.2016E+09  1.5036E+08  6.5357E-02  7.7549E-08  3.0244E+07  3.4296E-01  4.6707E-09  2.1804E-05  5.0518E+01  9.4607E-06  1.4906E+04  7.5447E+07  4.5862E+05  1.2269E+04  6.1178E+06  3.8627E-02  4.5071E+11  1.3886E+04  2.1865E-84  1.5762E-89  4.6018E-84  1.2302-176  4.1285E-85  1.2555E-85  3.6982E-86  9.0159-175  2.2603E-82
  2.7051E+07  3.2217E+04  1.7446E+03  2.2893E+17  4.4095E+08  5.4251E+04  1.1009E-15  1.7687E-27  4.0032E+05  2.3468E+07  9.0646E+07  1.3730E+07  3.8849E+06  3.7237E+08  3.4696E+07  2.7338E+11  2.3876E-08  9.1022E-06  2.5575E-15  2.3344E+12  1.1308E+09  5.4104E+01  5.2942E-05  8.1733E-01  9.2046E+08  4.2256E+05  7.1494E+07  7.6366E+02  5.6684E-04  3.8065E+02  6.6729E+07  1.6590E+03  8.1232E+04  5.2283E+11  5.4519E-32  1.1434E+17  6.8967E+12  5.1236E+02  7.0677E+08  6.9000E+07  6.0128E-22  4.8610E-26  2.2373E-22  5.0948E-01  2.3180E+09  1.5708E+08  7.0631E-02  8.4315E-08  3.1849E+07  3.7628E-01  5.0277E-09  2.3362E-05  5.2867E+01  9.8896E-06  1.5085E+04  7.4319E+07  4.4898E+05  1.2234E+04  6.0354E+06  3.7661E-02  4.5513E+11  1.4899E+04  2.2155E-84  1.6093E-89  4.6180E-84  1.2255-176  4.1293E-85  1.2539E-85  3.6243E-86  8.7148-175  2.2812E-82
  2.7069E+07  3.2549E+04  1.7464E+03  2.3104E+17  4.4856E+08  5.4839E+04  1.1207E-15  1.9910E-27  4.0155E+05  2.3823E+07  9.2405E+07  1.3955E+07  3.9173E+06  3.7817E+08  3.5008E+07  2.7770E+11  2.4002E-08  9.1398E-06  2.6374E-15  2.3547E+12  1.1537E+09  5.5497E+01  5.4528E-05  8.2934E-01  9.2931E+08  4.3296E+05  7.3379E+07  7.8333E+02  5.8400E-04  3.8585E+02  6.7990E+07  1.6850E+03  8.2464E+04  5.2679E+11  5.5622E-32  1.1540E+17  6.9604E+12  5.3059E+02  7.1459E+08  6.9515E+07  6.7179E-22  5.4823E-26  2.4991E-22  5.2721E-01  2.4403E+09  1.6409E+08  7.6317E-02  9.1655E-08  3.3535E+07  4.1275E-01  5.4110E-09  2.5028E-05  5.5320E+01  1.0338E-05  1.5265E+04  7.3211E+07  4.3958E+05  1.2198E+04  5.9542E+06  3.6721E-02  4.5958E+11  1.5984E+04  2.2448E-84  1.6431E-89  4.6344E-84  1.2208-176  4.1303E-85  1.2523E-85  3.5521E-86  8.4245-175  2.3023E-82
  2.7088E+07  3.2884E+04  1.7482E+03  2.3318E+17  4.5629E+08  5.5432E+04  1.1409E-15  2.2409E-27  4.0280E+05  2.4183E+07  9.4199E+07  1.4184E+07  3.9500E+06  3.8407E+08  3.5323E+07  2.8208E+11  2.4129E-08  9.1781E-06  2.7196E-15  2.3752E+12  1.1770E+09  5.6923E+01  5.6159E-05  8.4152E-01  9.3824E+08  4.4359E+05  7.5310E+07  8.0348E+02  6.0167E-04  3.9112E+02  6.9271E+07  1.7113E+03  8.3711E+04  5.3077E+11  5.6743E-32  1.1646E+17  7.0246E+12  5.4943E+02  7.2248E+08  7.0034E+07  7.5041E-22  6.1814E-26  2.7908E-22  5.4554E-01  2.5687E+09  1.7139E+08  8.2449E-02  9.9620E-08  3.5305E+07  4.5266E-01  5.8226E-09  2.6808E-05  5.7883E+01  1.0806E-05  1.5448E+04  7.2122E+07  4.3041E+05  1.2163E+04  5.8743E+06  3.5806E-02  4.6408E+11  1.7145E+04  2.2745E-84  1.6775E-89  4.6510E-84  1.2161-176  4.1313E-85  1.2507E-85  3.4815E-86  8.1445-175  2.3236E-82
  2.7106E+07  3.3222E+04  1.7500E+03  2.3533E+17  4.6414E+08  5.6032E+04  1.1616E-15  2.5218E-27  4.0407E+05  2.4548E+07  9.6025E+07  1.4417E+07  3.9831E+06  3.9006E+08  3.5642E+07  2.8653E+11  2.4258E-08  9.2172E-06  2.8043E-15  2.3958E+12  1.2007E+09  5.8385E+01  5.7837E-05  8.5388E-01  9.4725E+08  4.5447E+05  7.7289E+07  8.2412E+02  6.1985E-04  3.9646E+02  7.0574E+07  1.7380E+03  8.4975E+04  5.3479E+11  5.7883E-32  1.1754E+17  7.0895E+12  5.6890E+02  7.3043E+08  7.0556E+07  8.3804E-22  6.9680E-26  3.1158E-22  5.6448E-01  2.7035E+09  1.7899E+08  8.9057E-02  1.0826E-07  3.7163E+07  4.9631E-01  6.2645E-09  2.8712E-05  6.0559E+01  1.1294E-05  1.5631E+04  7.1053E+07  4.2146E+05  1.2128E+04  5.7956E+06  3.4915E-02  4.6861E+11  1.8387E+04  2.3047E-84  1.7126E-89  4.6677E-84  1.2116-176  4.1325E-85  1.2492E-85  3.4125E-86  7.8746-175  2.3451E-82
  2.7124E+07  3.3564E+04  1.7518E+03  2.3750E+17  4.7211E+08  5.6637E+04  1.1827E-15  2.8375E-27  4.0536E+05  2.4919E+07  9.7886E+07  1.4653E+07  4.0164E+06  3.9613E+08  3.5963E+07  2.9103E+11  2.4389E-08  9.2569E-06  2.8916E-15  2.4166E+12  1.2249E+09  5.9882E+01  5.9563E-05  8.6643E-01  9.5634E+08  4.6559E+05  7.9317E+07  8.4527E+02  6.3856E-04  4.0189E+02  7.1898E+07  1.7651E+03  8.6255E+04  5.3883E+11  5.9041E-32  1.1862E+17  7.1549E+12  5.8903E+02  7.3845E+08  7.1083E+07  9.3570E-22  7.8527E-26  3.4779E-22  5.8405E-01  2.8450E+09  1.8692E+08  9.6180E-02  1.1763E-07  3.9115E+07  5.4406E-01  6.7389E-09  3.0747E-05  6.3353E+01  1.1804E-05  1.5817E+04  7.0002E+07  4.1272E+05  1.2093E+04  5.7181E+06  3.4048E-02  4.7318E+11  1.9716E+04  2.3352E-84  1.7484E-89  4.6846E-84  1.2071-176  4.1337E-85  1.2477E-85  3.3450E-86  7.6142-175  2.3667E-82
  2.7143E+07  3.3909E+04  1.7536E+03  2.3969E+17  4.8021E+08  5.7247E+04  1.2042E-15  3.1922E-27  4.0668E+05  2.5295E+07  9.9782E+07  1.4893E+07  4.0501E+06  4.0231E+08  3.6289E+07  2.9560E+11  2.4522E-08  9.2974E-06  2.9815E-15  2.4376E+12  1.2495E+09  6.1415E+01  6.1339E-05  8.7915E-01  9.6552E+08  4.7697E+05  8.1394E+07  8.6693E+02  6.5781E-04  4.0739E+02  7.3244E+07  1.7925E+03  8.7553E+04  5.4290E+11  6.0218E-32  1.1972E+17  7.2210E+12  6.0983E+02  7.4653E+08  7.1613E+07  1.0445E-21  8.8476E-26  3.8811E-22  6.0428E-01  2.9935E+09  1.9517E+08  1.0385E-01  1.2778E-07  4.1162E+07  5.9625E-01  7.2479E-09  3.2922E-05  6.6271E+01  1.2337E-05  1.6004E+04  6.8970E+07  4.0420E+05  1.2058E+04  5.6417E+06  3.3204E-02  4.7779E+11  2.1138E+04  2.3661E-84  1.7850E-89  4.7016E-84  1.2026-176  4.1351E-85  1.2462E-85  3.2790E-86  7.3631-175  2.3886E-82
  2.7161E+07  3.4258E+04  1.7554E+03  2.4191E+17  4.8844E+08  5.7864E+04  1.2262E-15  3.5907E-27  4.0801E+05  2.5677E+07  1.0171E+08  1.5137E+07  4.0840E+06  4.0857E+08  3.6617E+07  3.0023E+11  2.4657E-08  9.3386E-06  3.0740E-15  2.4588E+12  1.2746E+09  6.2985E+01  6.3165E-05  8.9207E-01  9.7478E+08  4.8860E+05  8.3522E+07  8.8913E+02  6.7762E-04  4.1297E+02  7.4613E+07  1.8202E+03  8.8867E+04  5.4699E+11  6.1415E-32  1.2082E+17  7.2876E+12  6.3132E+02  7.5468E+08  7.2147E+07  1.1657E-21  9.9661E-26  4.3301E-22  6.2518E-01  3.1494E+09  2.0376E+08  1.1212E-01  1.3879E-07  4.3311E+07  6.5331E-01  7.7942E-09  3.5246E-05  6.9318E+01  1.2894E-05  1.6192E+04  6.7956E+07  3.9587E+05  1.2024E+04  5.5665E+06  3.2382E-02  4.8244E+11  2.2659E+04  2.3974E-84  1.8222E-89  4.7189E-84  1.1982-176  4.1366E-85  1.2448E-85  3.2145E-86  7.1209-175  2.4107E-82
  2.7180E+07  3.4610E+04  1.7573E+03  2.4414E+17  4.9679E+08  5.8486E+04  1.2486E-15  4.0383E-27  4.0937E+05  2.6064E+07  1.0368E+08  1.5385E+07  4.1184E+06  4.1493E+08  3.6950E+07  3.0492E+11  2.4794E-08  9.3805E-06  3.1694E-15  2.4801E+12  1.3001E+09  6.4593E+01  6.5043E-05  9.0517E-01  9.8412E+08  5.0049E+05  8.5703E+07  9.1186E+02  6.9801E-04  4.1863E+02  7.6004E+07  1.8483E+03  9.0199E+04  5.5112E+11  6.2631E-32  1.2193E+17  7.3549E+12  6.5353E+02  7.6290E+08  7.2685E+07  1.3007E-21  1.1223E-25  4.8300E-22  6.4678E-01  3.3129E+09  2.1271E+08  1.2102E-01  1.5072E-07  4.5565E+07  7.1566E-01  8.3802E-09  3.7729E-05  7.2499E+01  1.3475E-05  1.6383E+04  6.6960E+07  3.8775E+05  1.1990E+04  5.4924E+06  3.1583E-02  4.8713E+11  2.4285E+04  2.4292E-84  1.8602E-89  4.7363E-84  1.1939-176  4.1383E-85  1.2434E-85  3.1514E-86  6.8873-175  2.4330E-82
  2.7198E+07  3.4949E+04  1.7588E+03  2.4631E+17  5.0461E+08  5.9086E+04  1.2739E-15  4.4910E-27  4.1061E+05  2.6384E+07  1.0539E+08  1.5624E+07  4.1540E+06  4.2109E+08  3.7290E+07  3.0920E+11  2.4981E-08  9.4423E-06  3.2579E-15  2.5010E+12  1.3232E+09  6.6082E+01  6.6809E-05  9.1833E-01  9.9327E+08  5.1128E+05  8.7678E+07  9.3289E+02  7.1715E-04  4.2435E+02  7.7237E+07  1.8733E+03  9.1378E+04  5.5525E+11  6.3726E-32  1.2302E+17  7.4202E+12  6.7346E+02  7.7017E+08  7.3101E+07  1.4310E-21  1.2442E-25  5.3079E-22  6.6699E-01  3.4615E+09  2.2078E+08  1.2942E-01  1.6217E-07  4.7614E+07  7.7416E-01  8.9206E-09  4.0042E-05  7.5285E+01  1.4042E-05  1.6550E+04  6.6168E+07  3.8136E+05  1.1966E+04  5.4316E+06  3.0932E-02  4.9167E+11  2.5799E+04  2.4603E-84  1.8954E-89  4.7577E-84  1.1916-176  4.1451E-85  1.2438E-85  3.1003E-86  6.6997-175  2.4546E-82
