 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           T        n<H>         rho           p        wmix        tau n_H         n_Mg        n_Fe        n_Al        n_Ti        n_TIO       n_TIO2      n_TIS       n_SIO       n_SIO2      n_SIS       n_H2O       n_H2        n_H2S       n_MGO       n_MGOH      n_MG(OH)2   n_FEO       n_FES       n_FE(OH)2   n_ALOH      n_ALH       n_AL2O      n_ALS       n_ALO2H              pel
  2.7585E+07  1.7918E+03  2.9597E+17  6.7021E-07  4.2790E+04  4.3425E-06  0.0000E+00  2.6199E+14  9.9922E+12  8.3246E+12  1.3221E+11  1.5013E+08  8.4092E+09  4.6853E+08  1.1581E+08  8.9296E+12  7.7561E+06  6.4715E+11  5.2860E+13  1.4780E+17  2.9769E+12  5.7316E+07  7.4674E+09  6.1700E+05  3.5256E+07  8.5341E+07  4.5564E+05  6.9418E+10  1.0121E+10  3.1434E+09  1.8907E+09  1.3864E+08  6.3711E-04
  2.7603E+07  1.7937E+03  2.9838E+17  6.7569E-07  4.3185E+04  4.4312E-06  0.0000E+00  2.6720E+14  1.0074E+13  8.3942E+12  1.3941E+11  1.5976E+08  8.8401E+09  4.8882E+08  1.2172E+08  9.0038E+12  7.8520E+06  6.5115E+11  5.3303E+13  1.4900E+17  2.9991E+12  5.8229E+07  7.5012E+09  6.1863E+05  3.5757E+07  8.5871E+07  4.5629E+05  7.2187E+10  1.0668E+10  3.3672E+09  1.9775E+09  1.4396E+08  6.5100E-04
  2.7621E+07  1.7956E+03  3.0082E+17  6.8121E-07  4.3584E+04  4.5217E-06  0.0000E+00  2.7250E+14  1.0156E+13  8.4641E+12  1.4699E+11  1.6997E+08  9.2908E+09  5.0987E+08  1.2790E+08  9.0787E+12  7.9491E+06  6.5517E+11  5.3749E+13  1.5022E+17  3.0214E+12  5.9156E+07  7.5354E+09  6.2028E+05  3.6265E+07  8.6402E+07  4.5696E+05  7.5061E+10  1.1243E+10  3.6065E+09  2.0680E+09  1.4949E+08  6.6518E-04
  2.7640E+07  1.7975E+03  3.0328E+17  6.8678E-07  4.3986E+04  4.6141E-06  0.0000E+00  2.7790E+14  1.0239E+13  8.5345E+12  1.5495E+11  1.8077E+08  9.7621E+09  5.3171E+08  1.3435E+08  9.1542E+12  8.0475E+06  6.5921E+11  5.4200E+13  1.5144E+17  3.0439E+12  6.0098E+07  7.5699E+09  6.2198E+05  3.6780E+07  8.6936E+07  4.5765E+05  7.8044E+10  1.1848E+10  3.8622E+09  2.1625E+09  1.5521E+08  6.7964E-04
  2.7658E+07  1.7994E+03  3.0576E+17  6.9239E-07  4.4393E+04  4.7084E-06  0.0000E+00  2.8339E+14  1.0322E+13  8.6056E+12  1.6333E+11  1.9221E+08  1.0255E+10  5.5437E+08  1.4110E+08  9.2303E+12  8.1471E+06  6.6327E+11  5.4656E+13  1.5268E+17  3.0665E+12  6.1054E+07  7.6048E+09  6.2371E+05  3.7302E+07  8.7473E+07  4.5836E+05  8.1141E+10  1.2485E+10  4.1354E+09  2.2611E+09  1.6115E+08  6.9439E-04
  2.7677E+07  1.8013E+03  3.0826E+17  6.9805E-07  4.4803E+04  4.8046E-06  0.0000E+00  2.8898E+14  1.0407E+13  8.6772E+12  1.7214E+11  2.0430E+08  1.0769E+10  5.7786E+08  1.4814E+08  9.3071E+12  8.2480E+06  6.6734E+11  5.5115E+13  1.5393E+17  3.0893E+12  6.2025E+07  7.6401E+09  6.2548E+05  3.7831E+07  8.8013E+07  4.5911E+05  8.4354E+10  1.3154E+10  4.4273E+09  2.3639E+09  1.6730E+08  7.0945E-04
  2.7695E+07  1.8032E+03  3.1078E+17  7.0375E-07  4.5216E+04  4.9028E-06  0.0000E+00  2.9468E+14  1.0492E+13  8.7494E+12  1.8141E+11  2.1710E+08  1.1307E+10  6.0220E+08  1.5548E+08  9.3845E+12  8.3501E+06  6.7143E+11  5.5579E+13  1.5518E+17  3.1122E+12  6.3011E+07  7.6757E+09  6.2729E+05  3.8368E+07  8.8556E+07  4.5988E+05  8.7688E+10  1.3857E+10  4.7391E+09  2.4711E+09  1.7368E+08  7.2480E-04
  2.7713E+07  1.8051E+03  3.1332E+17  7.0951E-07  4.5634E+04  5.0030E-06  0.0000E+00  3.0047E+14  1.0577E+13  8.8222E+12  1.9115E+11  2.3062E+08  1.1868E+10  6.2741E+08  1.6315E+08  9.4626E+12  8.4536E+06  6.7554E+11  5.6048E+13  1.5645E+17  3.1353E+12  6.4013E+07  7.7118E+09  6.2914E+05  3.8912E+07  8.9102E+07  4.6068E+05  9.1148E+10  1.4597E+10  5.0720E+09  2.5829E+09  1.8029E+08  7.4047E-04
  2.7732E+07  1.8070E+03  3.1588E+17  7.1530E-07  4.6056E+04  5.1052E-06  0.0000E+00  3.0637E+14  1.0663E+13  8.8956E+12  2.0139E+11  2.4491E+08  1.2454E+10  6.5352E+08  1.7114E+08  9.5413E+12  8.5583E+06  6.7967E+11  5.6521E+13  1.5773E+17  3.1586E+12  6.5030E+07  7.7482E+09  6.3103E+05  3.9464E+07  8.9651E+07  4.6150E+05  9.4737E+10  1.5374E+10  5.4276E+09  2.6994E+09  1.8715E+08  7.5645E-04
  2.7750E+07  1.8089E+03  3.1846E+17  7.2115E-07  4.6481E+04  5.2095E-06  0.0000E+00  3.1238E+14  1.0750E+13  8.9696E+12  2.1215E+11  2.6000E+08  1.3064E+10  6.8053E+08  1.7947E+08  9.6207E+12  8.6645E+06  6.8381E+11  5.6999E+13  1.5901E+17  3.1820E+12  6.6064E+07  7.7850E+09  6.3296E+05  4.0024E+07  9.0204E+07  4.6236E+05  9.8460E+10  1.6190E+10  5.8071E+09  2.8209E+09  1.9425E+08  7.7275E-04
  2.7769E+07  1.8109E+03  3.2106E+17  7.2704E-07  4.6910E+04  5.3159E-06  0.0000E+00  3.1849E+14  1.0838E+13  9.0443E+12  2.2346E+11  2.7593E+08  1.3701E+10  7.0847E+08  1.8815E+08  9.7008E+12  8.7720E+06  6.8797E+11  5.7482E+13  1.6031E+17  3.2056E+12  6.7113E+07  7.8223E+09  6.3493E+05  4.0592E+07  9.0759E+07  4.6324E+05  1.0232E+11  1.7048E+10  6.2122E+09  2.9475E+09  2.0161E+08  7.8938E-04
  2.7787E+07  1.8128E+03  3.2369E+17  7.3298E-07  4.7344E+04  5.4246E-06  0.0000E+00  3.2472E+14  1.0927E+13  9.1196E+12  2.3535E+11  2.9273E+08  1.4364E+10  7.3736E+08  1.9718E+08  9.7815E+12  8.8809E+06  6.9214E+11  5.7970E+13  1.6162E+17  3.2293E+12  6.8179E+07  7.8599E+09  6.3695E+05  4.1168E+07  9.1318E+07  4.6416E+05  1.0633E+11  1.7950E+10  6.6446E+09  3.0795E+09  2.0924E+08  8.0635E-04
  2.7805E+07  1.8147E+03  3.2633E+17  7.3897E-07  4.7781E+04  5.5354E-06  0.0000E+00  3.3105E+14  1.1016E+13  9.1954E+12  2.4783E+11  3.1045E+08  1.5055E+10  7.6721E+08  2.0657E+08  9.8629E+12  8.9912E+06  6.9633E+11  5.8462E+13  1.6294E+17  3.2532E+12  6.9262E+07  7.8980E+09  6.3901E+05  4.1752E+07  9.1880E+07  4.6510E+05  1.1048E+11  1.8897E+10  7.1058E+09  3.2170E+09  2.1715E+08  8.2365E-04
  2.7824E+07  1.8166E+03  3.2900E+17  7.4501E-07  4.8222E+04  5.6485E-06  0.0000E+00  3.3750E+14  1.1106E+13  9.2720E+12  2.6094E+11  3.2912E+08  1.5773E+10  7.9803E+08  2.1634E+08  9.9450E+12  9.1029E+06  7.0053E+11  5.8960E+13  1.6427E+17  3.2773E+12  7.0362E+07  7.9365E+09  6.4111E+05  4.2344E+07  9.2445E+07  4.6608E+05  1.1479E+11  1.9891E+10  7.5979E+09  3.3602E+09  2.2534E+08  8.4130E-04
  2.7842E+07  1.8185E+03  3.3169E+17  7.5110E-07  4.8667E+04  5.7639E-06  0.0000E+00  3.4406E+14  1.1196E+13  9.3491E+12  2.7472E+11  3.4878E+08  1.6521E+10  8.2984E+08  2.2649E+08  1.0028E+13  9.2162E+06  7.0475E+11  5.9462E+13  1.6561E+17  3.3016E+12  7.1479E+07  7.9755E+09  6.4326E+05  4.2946E+07  9.3014E+07  4.6708E+05  1.1926E+11  2.0936E+10  8.1228E+09  3.5095E+09  2.3383E+08  8.5930E-04
  2.7861E+07  1.8204E+03  3.3440E+17  7.5724E-07  4.9117E+04  5.8817E-06  0.0000E+00  3.5073E+14  1.1288E+13  9.4270E+12  2.8918E+11  3.6948E+08  1.7298E+10  8.6264E+08  2.3703E+08  1.0111E+13  9.3309E+06  7.0898E+11  5.9970E+13  1.6696E+17  3.3260E+12  7.2615E+07  8.0148E+09  6.4545E+05  4.3555E+07  9.3585E+07  4.6812E+05  1.2389E+11  2.2033E+10  8.6825E+09  3.6649E+09  2.4262E+08  8.7767E-04
  2.7879E+07  1.8223E+03  3.3713E+17  7.6343E-07  4.9571E+04  6.0018E-06  0.0000E+00  3.5753E+14  1.1380E+13  9.5054E+12  3.0436E+11  3.9125E+08  1.8105E+10  8.9645E+08  2.4796E+08  1.0195E+13  9.4471E+06  7.1323E+11  6.0483E+13  1.6832E+17  3.3506E+12  7.3768E+07  8.0547E+09  6.4769E+05  4.4174E+07  9.4161E+07  4.6920E+05  1.2870E+11  2.3184E+10  9.2792E+09  3.8268E+09  2.5173E+08  8.9640E-04
  2.7897E+07  1.8242E+03  3.3988E+17  7.6967E-07  5.0028E+04  6.1245E-06  0.0000E+00  3.6444E+14  1.1473E+13  9.5845E+12  3.2030E+11  4.1412E+08  1.8942E+10  9.3127E+08  2.5930E+08  1.0280E+13  9.5649E+06  7.1749E+11  6.1002E+13  1.6969E+17  3.3753E+12  7.4939E+07  8.0950E+09  6.4999E+05  4.4802E+07  9.4739E+07  4.7031E+05  1.3368E+11  2.4393E+10  9.9153E+09  3.9953E+09  2.6117E+08  9.1550E-04
  2.7916E+07  1.8261E+03  3.4266E+17  7.7596E-07  5.0491E+04  6.2496E-06  0.0000E+00  3.7148E+14  1.1566E+13  9.6643E+12  3.3703E+11  4.3815E+08  1.9811E+10  9.6709E+08  2.7104E+08  1.0366E+13  9.6842E+06  7.2177E+11  6.1525E+13  1.7108E+17  3.4003E+12  7.6130E+07  8.1358E+09  6.5233E+05  4.5439E+07  9.5321E+07  4.7145E+05  1.3884E+11  2.5661E+10  1.0593E+10  4.1708E+09  2.7095E+08  9.3498E-04
  2.7934E+07  1.8278E+03  3.4534E+17  7.8202E-07  5.0932E+04  6.3704E-06  0.0000E+00  3.7785E+14  1.1627E+13  9.7131E+12  3.5289E+11  4.6078E+08  2.0605E+10  9.9866E+08  2.8215E+08  1.0417E+13  9.7571E+06  7.2481E+11  6.1967E+13  1.7241E+17  3.4257E+12  7.6964E+07  8.1512E+09  6.5233E+05  4.5855E+07  9.5655E+07  4.7080E+05  1.4364E+11  2.6873E+10  1.1247E+10  4.3385E+09  2.7976E+08  9.5263E-04
  2.7953E+07  1.8276E+03  3.4712E+17  7.8604E-07  5.1191E+04  6.4419E-06  0.0000E+00  3.7844E+14  1.1716E+13  9.7397E+12  3.5124E+11  4.5574E+08  2.0414E+10  9.9087E+08  2.7931E+08  1.0502E+13  9.8433E+06  7.3021E+11  6.2343E+13  1.7330E+17  3.4438E+12  7.7588E+07  8.2467E+09  6.6254E+05  4.6006E+07  9.5940E+07  4.7588E+05  1.4363E+11  2.6823E+10  1.1179E+10  4.3208E+09  2.8004E+08  9.5403E-04
  2.7971E+07  1.8275E+03  3.4890E+17  7.9009E-07  5.1451E+04  6.5141E-06  0.0000E+00  3.7903E+14  1.1776E+13  9.7889E+12  3.5007E+11  4.5175E+08  2.0250E+10  9.8332E+08  2.7721E+08  1.0556E+13  9.8903E+06  7.3440E+11  6.2659E+13  1.7420E+17  3.4632E+12  7.7942E+07  8.3139E+09  6.6987E+05  4.6218E+07  9.6477E+07  4.8115E+05  1.4368E+11  2.6810E+10  1.1131E+10  4.3105E+09  2.8014E+08  9.5544E-04
  2.7989E+07  1.8274E+03  3.5070E+17  7.9416E-07  5.1713E+04  6.5872E-06  0.0000E+00  3.7962E+14  1.1837E+13  9.8386E+12  3.4889E+11  4.4794E+08  2.0094E+10  9.7613E+08  2.7520E+08  1.0610E+13  9.9375E+06  7.3860E+11  6.2977E+13  1.7509E+17  3.4826E+12  7.8298E+07  8.3817E+09  6.7728E+05  4.6431E+07  9.7019E+07  4.8648E+05  1.4372E+11  2.6797E+10  1.1082E+10  4.3000E+09  2.8023E+08  9.5685E-04
  2.8008E+07  1.8272E+03  3.5251E+17  7.9825E-07  5.1975E+04  6.6611E-06  0.0000E+00  3.8021E+14  1.1898E+13  9.8885E+12  3.4772E+11  4.4429E+08  1.9945E+10  9.6930E+08  2.7329E+08  1.0664E+13  9.9850E+06  7.4283E+11  6.3296E+13  1.7600E+17  3.5021E+12  7.8655E+07  8.4501E+09  6.8478E+05  4.6646E+07  9.7565E+07  4.9188E+05  1.4377E+11  2.6784E+10  1.1034E+10  4.2896E+09  2.8032E+08  9.5826E-04
  2.8026E+07  1.8271E+03  3.5432E+17  8.0236E-07  5.2240E+04  6.7358E-06  0.0000E+00  3.8080E+14  1.1959E+13  9.9386E+12  3.4655E+11  4.4081E+08  1.9803E+10  9.6279E+08  2.7148E+08  1.0718E+13  1.0033E+07  7.4708E+11  6.3617E+13  1.7690E+17  3.5217E+12  7.9014E+07  8.5190E+09  6.9236E+05  4.6861E+07  9.8112E+07  4.9733E+05  1.4381E+11  2.6769E+10  1.0985E+10  4.2791E+09  2.8040E+08  9.5967E-04
  2.8045E+07  1.8270E+03  3.5615E+17  8.0649E-07  5.2505E+04  6.8114E-06  0.0000E+00  3.8139E+14  1.2020E+13  9.9891E+12  3.4537E+11  4.3747E+08  1.9667E+10  9.5659E+08  2.6974E+08  1.0773E+13  1.0081E+07  7.5136E+11  6.3939E+13  1.7781E+17  3.5414E+12  7.9375E+07  8.5885E+09  7.0003E+05  4.7078E+07  9.8663E+07  5.0285E+05  1.4384E+11  2.6755E+10  1.0936E+10  4.2685E+09  2.8048E+08  9.6109E-04
  2.8063E+07  1.8269E+03  3.5798E+17  8.1065E-07  5.2772E+04  6.8878E-06  0.0000E+00  3.8199E+14  1.2082E+13  1.0040E+13  3.4419E+11  4.3427E+08  1.9537E+10  9.5069E+08  2.6810E+08  1.0828E+13  1.0129E+07  7.5565E+11  6.4264E+13  1.7873E+17  3.5613E+12  7.9738E+07  8.6586E+09  7.0777E+05  4.7296E+07  9.9217E+07  5.0843E+05  1.4388E+11  2.6740E+10  1.0888E+10  4.2579E+09  2.8056E+08  9.6251E-04
  2.8081E+07  1.8267E+03  3.5982E+17  8.1482E-07  5.3040E+04  6.9651E-06  0.0000E+00  3.8258E+14  1.2144E+13  1.0091E+13  3.4302E+11  4.3121E+08  1.9414E+10  9.4507E+08  2.6653E+08  1.0883E+13  1.0177E+07  7.5997E+11  6.4589E+13  1.7965E+17  3.5812E+12  8.0102E+07  8.7292E+09  7.1561E+05  4.7514E+07  9.9773E+07  5.1407E+05  1.4392E+11  2.6725E+10  1.0839E+10  4.2473E+09  2.8064E+08  9.6392E-04
  2.8100E+07  1.8266E+03  3.6168E+17  8.1902E-07  5.3310E+04  7.0432E-06  0.0000E+00  3.8318E+14  1.2207E+13  1.0142E+13  3.4184E+11  4.2827E+08  1.9295E+10  9.3971E+08  2.6503E+08  1.0939E+13  1.0226E+07  7.6431E+11  6.4917E+13  1.8058E+17  3.6012E+12  8.0468E+07  8.8004E+09  7.2354E+05  4.7734E+07  1.0033E+08  5.1977E+05  1.4395E+11  2.6710E+10  1.0790E+10  4.2366E+09  2.8071E+08  9.6534E-04
  2.8118E+07  1.8265E+03  3.6354E+17  8.2324E-07  5.3581E+04  7.1222E-06  0.0000E+00  3.8377E+14  1.2269E+13  1.0193E+13  3.4066E+11  4.2545E+08  1.9182E+10  9.3460E+08  2.6360E+08  1.0995E+13  1.0275E+07  7.6868E+11  6.5246E+13  1.8151E+17  3.6214E+12  8.0836E+07  8.8722E+09  7.3155E+05  4.7954E+07  1.0089E+08  5.2554E+05  1.4398E+11  2.6694E+10  1.0741E+10  4.2259E+09  2.8078E+08  9.6677E-04
  2.8137E+07  1.8263E+03  3.6541E+17  8.2748E-07  5.3853E+04  7.2021E-06  0.0000E+00  3.8437E+14  1.2332E+13  1.0245E+13  3.3949E+11  4.2274E+08  1.9074E+10  9.2972E+08  2.6224E+08  1.1051E+13  1.0324E+07  7.7307E+11  6.5577E+13  1.8244E+17  3.6417E+12  8.1205E+07  8.9446E+09  7.3965E+05  4.8176E+07  1.0146E+08  5.3137E+05  1.4401E+11  2.6678E+10  1.0692E+10  4.2152E+09  2.8084E+08  9.6819E-04
  2.8155E+07  1.8262E+03  3.6729E+17  8.3174E-07  5.4127E+04  7.2829E-06  0.0000E+00  3.8497E+14  1.2396E+13  1.0297E+13  3.3831E+11  4.2013E+08  1.8970E+10  9.2505E+08  2.6093E+08  1.1108E+13  1.0373E+07  7.7748E+11  6.5910E+13  1.8338E+17  3.6620E+12  8.1576E+07  9.0176E+09  7.4785E+05  4.8398E+07  1.0203E+08  5.3726E+05  1.4404E+11  2.6661E+10  1.0643E+10  4.2044E+09  2.8091E+08  9.6962E-04
  2.8173E+07  1.8261E+03  3.6919E+17  8.3602E-07  5.4402E+04  7.3646E-06  0.0000E+00  3.8557E+14  1.2459E+13  1.0349E+13  3.3713E+11  4.1762E+08  1.8871E+10  9.2060E+08  2.5969E+08  1.1164E+13  1.0423E+07  7.8192E+11  6.6244E+13  1.8433E+17  3.6825E+12  8.1949E+07  9.0912E+09  7.5613E+05  4.8622E+07  1.0260E+08  5.4322E+05  1.4407E+11  2.6645E+10  1.0594E+10  4.1937E+09  2.8097E+08  9.7104E-04
  2.8192E+07  1.8260E+03  3.7109E+17  8.4033E-07  5.4679E+04  7.4473E-06  0.0000E+00  3.8617E+14  1.2523E+13  1.0401E+13  3.3596E+11  4.1521E+08  1.8775E+10  9.1634E+08  2.5850E+08  1.1221E+13  1.0473E+07  7.8638E+11  6.6581E+13  1.8528E+17  3.7031E+12  8.2324E+07  9.1655E+09  7.6451E+05  4.8846E+07  1.0317E+08  5.4925E+05  1.4409E+11  2.6628E+10  1.0545E+10  4.1829E+09  2.8102E+08  9.7247E-04
  2.8210E+07  1.8258E+03  3.7300E+17  8.4465E-07  5.4957E+04  7.5308E-06  0.0000E+00  3.8677E+14  1.2588E+13  1.0454E+13  3.3478E+11  4.1288E+08  1.8684E+10  9.1226E+08  2.5735E+08  1.1279E+13  1.0523E+07  7.9086E+11  6.6918E+13  1.8623E+17  3.7238E+12  8.2700E+07  9.2403E+09  7.7299E+05  4.9072E+07  1.0375E+08  5.5535E+05  1.4412E+11  2.6611E+10  1.0496E+10  4.1721E+09  2.8108E+08  9.7390E-04
  2.8229E+07  1.8257E+03  3.7492E+17  8.4900E-07  5.5236E+04  7.6153E-06  0.0000E+00  3.8737E+14  1.2653E+13  1.0507E+13  3.3361E+11  4.1064E+08  1.8596E+10  9.0835E+08  2.5626E+08  1.1336E+13  1.0573E+07  7.9537E+11  6.7258E+13  1.8719E+17  3.7446E+12  8.3078E+07  9.3157E+09  7.8156E+05  4.9299E+07  1.0433E+08  5.6151E+05  1.4414E+11  2.6593E+10  1.0448E+10  4.1612E+09  2.8113E+08  9.7534E-04
  2.8247E+07  1.8256E+03  3.7685E+17  8.5338E-07  5.5517E+04  7.7007E-06  0.0000E+00  3.8797E+14  1.2718E+13  1.0560E+13  3.3244E+11  4.0847E+08  1.8511E+10  9.0460E+08  2.5521E+08  1.1394E+13  1.0624E+07  7.9990E+11  6.7600E+13  1.8816E+17  3.7655E+12  8.3458E+07  9.3918E+09  7.9022E+05  4.9526E+07  1.0491E+08  5.6774E+05  1.4417E+11  2.6576E+10  1.0399E+10  4.1504E+09  2.8119E+08  9.7677E-04
  2.8265E+07  1.8254E+03  3.7879E+17  8.5777E-07  5.5799E+04  7.7871E-06  0.0000E+00  3.8857E+14  1.2783E+13  1.0613E+13  3.3126E+11  4.0637E+08  1.8429E+10  9.0101E+08  2.5420E+08  1.1453E+13  1.0674E+07  8.0446E+11  6.7943E+13  1.8913E+17  3.7865E+12  8.3840E+07  9.4685E+09  7.9898E+05  4.9755E+07  1.0550E+08  5.7404E+05  1.4419E+11  2.6558E+10  1.0350E+10  4.1395E+09  2.8123E+08  9.7821E-04
  2.8284E+07  1.8253E+03  3.8074E+17  8.6219E-07  5.6083E+04  7.8745E-06  0.0000E+00  3.8918E+14  1.2849E+13  1.0667E+13  3.3009E+11  4.0434E+08  1.8351E+10  8.9755E+08  2.5323E+08  1.1511E+13  1.0725E+07  8.0904E+11  6.8288E+13  1.9010E+17  3.8076E+12  8.4223E+07  9.5458E+09  8.0784E+05  4.9984E+07  1.0609E+08  5.8041E+05  1.4421E+11  2.6540E+10  1.0301E+10  4.1287E+09  2.8128E+08  9.7965E-04
  2.8302E+07  1.8252E+03  3.8270E+17  8.6663E-07  5.6368E+04  7.9628E-06  0.0000E+00  3.8978E+14  1.2915E+13  1.0721E+13  3.2893E+11  4.0237E+08  1.8275E+10  8.9422E+08  2.5230E+08  1.1570E+13  1.0777E+07  8.1364E+11  6.8635E+13  1.9108E+17  3.8289E+12  8.4608E+07  9.6237E+09  8.1680E+05  5.0215E+07  1.0668E+08  5.8686E+05  1.4423E+11  2.6522E+10  1.0253E+10  4.1178E+09  2.8133E+08  9.8109E-04
  2.8321E+07  1.8263E+03  3.8720E+17  8.7681E-07  5.7066E+04  8.1813E-06  0.0000E+00  3.9567E+14  1.3067E+13  1.0927E+13  3.3905E+11  4.1714E+08  1.8812E+10  9.1646E+08  2.5977E+08  1.1707E+13  1.0931E+07  8.2252E+11  6.9454E+13  1.9333E+17  3.8739E+12  8.6001E+07  9.7513E+09  8.2963E+05  5.1356E+07  1.0863E+08  5.9992E+05  1.4798E+11  2.7427E+10  1.0659E+10  4.2261E+09  2.8843E+08  9.9715E-04
  2.8339E+07  1.8327E+03  4.0222E+17  9.1082E-07  5.9480E+04  8.9620E-06  0.0000E+00  4.2392E+14  1.3573E+13  1.1404E+13  4.0102E+11  5.0993E+08  2.2127E+10  1.0528E+09  3.0532E+08  1.2166E+13  1.1513E+07  8.4902E+11  7.2236E+13  2.0082E+17  4.0174E+12  9.1603E+07  1.0079E+10  8.5808E+05  5.4639E+07  1.1267E+08  6.2076E+05  1.6853E+11  3.2596E+10  1.3245E+10  4.8731E+09  3.2720E+08  1.0754E-03
  2.8357E+07  1.8390E+03  4.1782E+17  9.4615E-07  6.1996E+04  9.8172E-06  0.0000E+00  4.5402E+14  1.4098E+13  1.1839E+13  4.7374E+11  6.2141E+08  2.5958E+10  1.2067E+09  3.5783E+08  1.2644E+13  1.2129E+07  8.7629E+11  7.5143E+13  2.0860E+17  4.1661E+12  9.7578E+07  1.0422E+10  8.8817E+05  5.7825E+07  1.1623E+08  6.3936E+05  1.9181E+11  3.8696E+10  1.6434E+10  5.6132E+09  3.7105E+08  1.1594E-03
  2.8376E+07  1.8454E+03  4.3402E+17  9.8284E-07  6.4618E+04  1.0754E-05  0.0000E+00  4.8610E+14  1.4645E+13  1.2294E+13  5.5879E+11  7.5427E+08  3.0346E+10  1.3786E+09  4.1780E+08  1.3141E+13  1.2780E+07  9.0430E+11  7.8182E+13  2.1668E+17  4.3204E+12  1.0395E+08  1.0781E+10  9.2001E+05  6.1216E+07  1.1994E+08  6.5917E+05  2.1810E+11  4.5873E+10  2.0351E+10  6.4567E+09  4.2047E+08  1.2495E-03
  2.8394E+07  1.8517E+03  4.5085E+17  1.0210E-06  6.7351E+04  1.1780E-05  0.0000E+00  5.2026E+14  1.5209E+13  1.2769E+13  6.5819E+11  9.0639E+08  3.5134E+10  1.5604E+09  4.8307E+08  1.3654E+13  1.3463E+07  9.3292E+11  8.1352E+13  2.2508E+17  4.4805E+12  1.1071E+08  1.1154E+10  9.5329E+05  6.4819E+07  1.2380E+08  6.8014E+05  2.4778E+11  5.4309E+10  2.5153E+10  7.4181E+09  4.7612E+08  1.3463E-03
  2.8413E+07  1.8581E+03  4.6834E+17  1.0606E-06  7.0200E+04  1.2904E-05  0.0000E+00  5.5664E+14  1.5801E+13  1.3264E+13  7.7075E+11  1.0801E+09  4.0361E+10  1.7533E+09  5.5398E+08  1.4195E+13  1.4193E+07  9.6265E+11  8.4676E+13  2.3380E+17  4.6463E+12  1.1796E+08  1.1549E+10  9.8908E+05  6.8655E+07  1.2779E+08  7.0255E+05  2.8005E+11  6.3928E+10  3.0761E+10  8.4737E+09  5.3655E+08  1.4501E-03
  2.8431E+07  1.8644E+03  4.8650E+17  1.1017E-06  7.3169E+04  1.4136E-05  0.0000E+00  5.9537E+14  1.6413E+13  1.3781E+13  8.9985E+11  1.2806E+09  4.6148E+10  1.9612E+09  6.3226E+08  1.4752E+13  1.4959E+07  9.9300E+11  8.8145E+13  2.4286E+17  4.8184E+12  1.2566E+08  1.1959E+10  1.0265E+06  7.2729E+07  1.3194E+08  7.2620E+05  3.1574E+11  7.5033E+10  3.7429E+10  9.6525E+09  6.0323E+08  1.5615E-03
  2.8449E+07  1.8708E+03  5.0537E+17  1.1444E-06  7.6264E+04  1.5485E-05  0.0000E+00  6.3658E+14  1.7048E+13  1.4319E+13  1.0487E+12  1.5036E+09  5.2277E+10  2.1743E+09  7.1477E+08  1.5332E+13  1.5768E+07  1.0241E+12  9.1773E+13  2.5227E+17  4.9970E+12  1.3386E+08  1.2387E+10  1.0661E+06  7.7061E+07  1.3625E+08  7.5132E+05  3.5555E+11  8.7921E+10  4.5427E+10  1.0978E+10  6.7756E+08  1.6809E-03
  2.8468E+07  1.8771E+03  5.2497E+17  1.1888E-06  7.9490E+04  1.6962E-05  0.0000E+00  6.8041E+14  1.7707E+13  1.4880E+13  1.2198E+12  1.7565E+09  5.8951E+10  2.4006E+09  8.0415E+08  1.5934E+13  1.6623E+07  1.0560E+12  9.5575E+13  2.6204E+17  5.1822E+12  1.4262E+08  1.2837E+10  1.1081E+06  8.1671E+07  1.4071E+08  7.7806E+05  3.9981E+11  1.0282E+11  5.4964E+10  1.2461E+10  7.6018E+08  1.8090E-03
  2.8486E+07  1.8835E+03  5.4533E+17  1.2349E-06  8.2853E+04  1.8581E-05  0.0000E+00  7.2704E+14  1.8392E+13  1.5465E+13  1.4093E+12  2.0303E+09  6.5796E+10  2.6241E+09  8.9533E+08  1.6560E+13  1.7526E+07  1.0887E+12  9.9544E+13  2.7220E+17  5.3743E+12  1.5194E+08  1.3306E+10  1.1524E+06  8.6561E+07  1.4533E+08  8.0624E+05  4.4683E+11  1.1946E+11  6.5684E+10  1.4054E+10  8.4777E+08  1.9462E-03
  2.8505E+07  1.8898E+03  5.6648E+17  1.2828E-06  8.6357E+04  2.0354E-05  0.0000E+00  7.7661E+14  1.9103E+13  1.6073E+13  1.6274E+12  2.3137E+09  7.2441E+10  2.8307E+09  9.8306E+08  1.7211E+13  1.8481E+07  1.1223E+12  1.0371E+14  2.8274E+17  5.5737E+12  1.6188E+08  1.3798E+10  1.1994E+06  9.1768E+07  1.5012E+08  8.3626E+05  4.9945E+11  1.3873E+11  7.8497E+10  1.5845E+10  9.4589E+08  2.0932E-03
