 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6         167
 
           z           p           T        n<H>  CH          CO          CH2         H2O         C2H         C2          C3          C4          C5          C2H2        CHO         H2CO        CH3         CH4         CO2         C2H4        C2H4O       C2O         C3O2        OH          HO2         HCN         CN          C2N         C2N2        NH          HNO         NH2         NO          NO2         N2O         H+          H-          C-          CHNO        CHO+        CN+         CN-         CNN         NCN         C2-         C4N2        HNO2(cis)   HNO2(tr)    HNO3        HO+         HO-         H2N2        NH3         H3O+        H4N2        NO+         NO2-        NO3         N2O3        N2O4        N2O5        O-          O2-         O3          CO2-        SI2         SI3         SIC         SI2C        SIC2        SIH         SIH4        SIN         SI2N        SIO         SIO2        AL+         ALH         HALO        ALOH        ALOH+       ALOH-       ALO2H       ALN         ALO         ALO+        ALO2        ALO2-       AL2O        AL2O+       AL2O2       AL202+      CAL         MGH         MGOH        MGOH+       MG(OH)2     MG+         MGN         MGO         ALS         CKN         NACN        COS       
  1.6586E+07  3.5281E+01  1.0866E+03  4.0147E+14  4.2821E-12  9.8532E+10  4.7048E-08  4.4490E+10  9.0905E-11  1.5736E-22  2.2079E-25  1.2138E-38  7.9095E-44  1.0777E-04  5.3353E+01  2.7826E+00  1.0199E-01  1.5978E+03  1.8436E+07  1.5939E-07  2.2244E-19  1.7677E-12  1.7199E-15  6.3383E+02  6.0592E-13  1.6021E+02  4.0634E-07  8.7364E-17  8.8240E-14  8.8165E-04  2.0087E-08  8.9923E-01  1.2432E-02  1.7249E-16  3.7697E-11  8.7710E-39  3.2453E-05  2.2721E-24  1.2456E-02  5.2330E-25  3.4814E-55  1.5192E-06  4.2303E-22  7.9529E-15  9.8191E-21  6.4967E-33  1.7955E-16  2.2988E-16  6.6840E-31  1.2750E-42  1.7744E-06  3.0380E-11  1.5314E+04  1.2596E-18  4.4618E-16  8.5154E-30  1.5177E-14  1.2403E-35  1.4734E-42  3.0219E-57  5.7442E-73  3.4738E-13  1.7057E-21  2.1821E-30  1.4221E-06  1.5114E-14  7.2569E-23  9.4538E-19  8.1541E-17  3.2018E-18  1.4564E-03  2.5043E-04  4.8207E-06  3.2737E-13  2.7288E+08  1.7274E+01  5.6949E-08  2.4347E+03  3.6170E-03  5.1118E+07  2.4726E-10  4.5314E-06  1.9643E+05  3.4460E-08  1.2103E+01  5.9165E-27  3.2982E-03  2.0171E+00  3.3176E+06  5.4870E-13  9.7981E+01  1.2263E-27  6.8160E-16  5.1706E+03  3.9540E+05  9.7455E-18  4.2266E+01  6.7323E-11  1.0193E-04  6.2734E+00  9.4055E+04  1.5214E-02  1.2121E-21  6.9517E+04
  1.6659E+07  3.7309E+01  1.0885E+03  4.2381E+14  5.0763E-12  1.0401E+11  5.5093E-08  4.6929E+10  1.0871E-10  1.9611E-22  2.8205E-25  1.6507E-38  1.1117E-43  1.2628E-04  5.8993E+01  3.1000E+00  1.1728E-01  1.8090E+03  1.9323E+07  1.9083E-07  2.7339E-19  2.0778E-12  2.0327E-15  6.8651E+02  6.8454E-13  1.7897E+02  4.6734E-07  1.0619E-16  1.0522E-13  9.9262E-04  2.2621E-08  1.0069E+00  1.3597E-02  1.9540E-16  4.2345E-11  1.1287E-38  3.6612E-05  2.7985E-24  1.3889E-02  6.3841E-25  4.8517E-55  1.7417E-06  5.1496E-22  9.4074E-15  1.2130E-20  8.6105E-33  2.0486E-16  2.6219E-16  7.9010E-31  1.6466E-42  1.9841E-06  3.5275E-11  1.6920E+04  1.4931E-18  5.3576E-16  1.0334E-29  1.7065E-14  1.4832E-35  1.8163E-42  3.8500E-57  7.6753E-73  3.9610E-13  1.9789E-21  2.5715E-30  1.5785E-06  1.6016E-14  7.5559E-23  1.0882E-18  8.8194E-17  3.7244E-18  1.5638E-03  2.7384E-04  5.1727E-06  3.4401E-13  2.7258E+08  1.7392E+01  6.1167E-08  2.5401E+03  3.7862E-03  5.1333E+07  2.6657E-10  4.8191E-06  1.9603E+05  3.7172E-08  1.2437E+01  6.7792E-27  3.3763E-03  2.0368E+00  3.1667E+06  5.6385E-13  9.2986E+01  1.3046E-27  7.7420E-16  5.3185E+03  3.9561E+05  1.0652E-17  4.2618E+01  7.2186E-11  1.0728E-04  6.3691E+00  9.4895E+04  1.7013E-02  1.5520E-21  7.3453E+04
  1.6733E+07  3.9423E+01  1.0904E+03  4.4702E+14  6.0309E-12  1.0971E+11  6.4530E-08  4.9458E+10  1.2994E-10  2.4506E-22  3.6055E-25  2.2454E-38  1.5604E-43  1.4759E-04  6.5196E+01  3.4478E+00  1.3459E-01  2.0400E+03  2.0230E+07  2.2741E-07  3.3479E-19  2.4431E-12  2.3970E-15  7.4473E+02  7.7581E-13  1.9963E+02  5.3803E-07  1.2911E-16  1.2521E-13  1.1194E-03  2.5515E-08  1.1274E+00  1.4901E-02  2.2209E-16  4.7639E-11  1.4664E-38  4.1376E-05  3.4594E-24  1.5462E-02  7.8250E-25  6.8278E-55  1.9955E-06  6.2795E-22  1.1135E-14  1.4996E-20  1.1370E-32  2.3423E-16  2.9966E-16  9.3718E-31  2.1472E-42  2.2216E-06  4.0956E-11  1.8658E+04  1.7762E-18  6.4222E-16  1.2633E-29  1.9217E-14  1.7832E-35  2.2502E-42  4.9360E-57  1.0339E-72  4.5325E-13  2.3056E-21  3.0492E-30  1.7515E-06  1.6748E-14  7.6992E-23  1.2461E-18  9.3941E-17  4.2992E-18  1.6684E-03  2.9643E-04  5.5147E-06  3.5612E-13  2.7019E+08  1.7381E+01  6.5571E-08  2.6345E+03  3.9405E-03  5.1169E+07  2.8645E-10  5.0909E-06  1.9414E+05  3.9911E-08  1.2714E+01  7.7717E-27  3.4381E-03  2.0418E+00  2.9806E+06  5.7381E-13  8.6999E+01  1.3764E-27  8.7575E-16  5.4262E+03  3.9219E+05  1.1592E-17  4.2530E+01  7.7117E-11  1.1209E-04  6.4197E+00  9.5193E+04  1.8968E-02  1.9917E-21  7.7553E+04
  1.6806E+07  4.1619E+01  1.0925E+03  4.7104E+14  7.1830E-12  1.1560E+11  7.5604E-08  5.2071E+10  1.5525E-10  3.0716E-22  4.6124E-25  3.0547E-38  2.1863E-43  1.7196E-04  7.2007E+01  3.8271E+00  1.5412E-01  2.2899E+03  2.1153E+07  2.6949E-07  4.0818E-19  2.8740E-12  2.8188E-15  8.0943E+02  8.8262E-13  2.2226E+02  6.2013E-07  1.5700E-16  1.4867E-13  1.2647E-03  2.8835E-08  1.2624E+00  1.6367E-02  2.5341E-16  5.3693E-11  1.9270E-38  4.6853E-05  4.2946E-24  1.7180E-02  9.6443E-25  9.7201E-55  2.2849E-06  7.6727E-22  1.3189E-14  1.8558E-20  1.4948E-32  2.6849E-16  3.4336E-16  1.1163E-30  2.8325E-42  2.4915E-06  4.7546E-11  2.0527E+04  2.1219E-18  7.6831E-16  1.5580E-29  2.1681E-14  2.1577E-35  2.8048E-42  6.3763E-57  1.4063E-72  5.2083E-13  2.6997E-21  3.6427E-30  1.9426E-06  1.7314E-14  7.6949E-23  1.4210E-18  9.8671E-17  4.9276E-18  1.7701E-03  3.1773E-04  5.8466E-06  3.6369E-13  2.6592E+08  1.7253E+01  7.0259E-08  2.7182E+03  4.0803E-03  5.0654E+07  3.0719E-10  5.3457E-06  1.9090E+05  4.2693E-08  1.2944E+01  8.9315E-27  3.4860E-03  2.0333E+00  2.7696E+06  5.7938E-13  8.0336E+01  1.4429E-27  9.8756E-16  5.4950E+03  3.8544E+05  1.2577E-17  4.2019E+01  8.2206E-11  1.1636E-04  6.4299E+00  9.5013E+04  2.1074E-02  2.5625E-21  8.1803E+04
  1.6880E+07  4.3937E+01  1.0945E+03  4.9635E+14  8.5521E-12  1.2182E+11  8.8561E-08  5.4823E+10  1.8545E-10  3.8481E-22  5.8985E-25  4.1543E-38  3.0622E-43  2.0036E-04  7.9524E+01  4.2481E+00  1.7648E-01  2.5707E+03  2.2119E+07  3.1942E-07  4.9770E-19  3.3802E-12  3.3148E-15  8.7956E+02  1.0038E-12  2.4745E+02  7.1459E-07  1.9088E-16  1.7650E-13  1.4286E-03  3.2579E-08  1.4132E+00  1.7974E-02  2.8905E-16  6.0502E-11  2.5297E-38  5.3042E-05  5.3286E-24  1.9089E-02  1.1880E-24  1.3822E-54  2.6158E-06  9.3718E-22  1.5619E-14  2.2959E-20  1.9652E-32  3.0767E-16  3.9332E-16  1.3290E-30  3.7328E-42  2.7936E-06  5.5188E-11  2.2583E+04  2.5338E-18  9.1908E-16  1.9199E-29  2.4455E-14  2.6092E-35  3.4939E-42  8.2310E-57  1.9111E-72  5.9824E-13  3.1595E-21  4.3488E-30  2.1544E-06  1.7733E-14  7.5854E-23  1.6126E-18  1.0269E-16  5.6212E-18  1.8691E-03  3.3906E-04  6.1692E-06  3.6803E-13  2.6053E+08  1.7049E+01  7.4903E-08  2.7914E+03  4.2053E-03  4.9917E+07  3.2782E-10  5.5871E-06  1.8686E+05  4.5449E-08  1.3115E+01  1.0210E-26  3.5179E-03  2.0157E+00  2.5501E+06  5.7948E-13  7.3514E+01  1.4982E-27  1.1082E-15  5.5395E+03  3.7714E+05  1.3580E-17  4.1334E+01  8.7201E-11  1.2024E-04  6.4107E+00  9.4390E+04  2.3415E-02  3.2955E-21  8.6285E+04
  1.6954E+07  4.6385E+01  1.0965E+03  5.2302E+14  1.0179E-11  1.2836E+11  1.0372E-07  5.7721E+10  2.2149E-10  4.8188E-22  7.5403E-25  5.6472E-38  4.2878E-43  2.3344E-04  8.7820E+01  4.7155E+00  2.0207E-01  2.8864E+03  2.3130E+07  3.7864E-07  6.0686E-19  3.9746E-12  3.8980E-15  9.5558E+02  1.1411E-12  2.7549E+02  8.2324E-07  2.3201E-16  2.0953E-13  1.6133E-03  3.6801E-08  1.5820E+00  1.9734E-02  3.2957E-16  6.8159E-11  3.3176E-38  6.0032E-05  6.6081E-24  2.1211E-02  1.4625E-24  1.9633E-54  2.9943E-06  1.1443E-21  1.8492E-14  2.8394E-20  2.5833E-32  3.5246E-16  4.5042E-16  1.5817E-30  4.9143E-42  3.1316E-06  6.4048E-11  2.4847E+04  3.0244E-18  1.0994E-15  2.3641E-29  2.7578E-14  3.1535E-35  4.3498E-42  1.0618E-56  2.5949E-72  6.8687E-13  3.6960E-21  5.1888E-30  2.3890E-06  1.8010E-14  7.3850E-23  1.8219E-18  1.0599E-16  6.3850E-18  1.9653E-03  3.6037E-04  6.4820E-06  3.6935E-13  2.5422E+08  1.6778E+01  7.9481E-08  2.8541E+03  4.3154E-03  4.8986E+07  3.4824E-10  5.8143E-06  1.8216E+05  4.8166E-08  1.3231E+01  1.1615E-26  3.5347E-03  1.9898E+00  2.3285E+06  5.7451E-13  6.6713E+01  1.5418E-27  1.2378E-15  5.5617E+03  3.6756E+05  1.4598E-17  4.0505E+01  9.2089E-11  1.2374E-04  6.3653E+00  9.3364E+04  2.6019E-02  4.2361E-21  9.1012E+04
  1.7027E+07  4.8969E+01  1.0986E+03  5.5112E+14  1.2110E-11  1.3526E+11  1.2144E-07  6.0774E+10  2.6447E-10  6.0312E-22  9.6353E-25  7.6733E-38  6.0014E-43  2.7198E-04  9.6973E+01  5.2344E+00  2.3136E-01  3.2413E+03  2.4189E+07  4.4888E-07  7.4000E-19  4.6725E-12  4.5837E-15  1.0380E+03  1.2969E-12  3.0670E+02  9.4816E-07  2.8192E-16  2.4872E-13  1.8214E-03  4.1560E-08  1.7706E+00  2.1661E-02  3.7565E-16  7.6768E-11  4.3465E-38  6.7926E-05  8.1904E-24  2.3568E-02  1.7995E-24  2.7856E-54  3.4270E-06  1.3967E-21  2.1887E-14  3.5102E-20  3.3954E-32  4.0368E-16  5.1568E-16  1.8817E-30  6.4633E-42  3.5098E-06  7.4319E-11  2.7338E+04  3.6083E-18  1.3149E-15  2.9088E-29  3.1093E-14  3.8093E-35  5.4126E-42  1.3688E-56  3.5205E-72  7.8832E-13  4.3218E-21  6.1873E-30  2.6491E-06  1.8154E-14  7.1103E-23  2.0500E-18  1.0859E-16  7.2246E-18  2.0585E-03  3.8165E-04  6.7845E-06  3.6794E-13  2.4716E+08  1.6452E+01  8.3975E-08  2.9066E+03  4.4106E-03  4.7888E+07  3.6837E-10  6.0268E-06  1.7690E+05  5.0835E-08  1.3294E+01  1.3152E-26  3.5374E-03  1.9567E+00  2.1099E+06  5.6500E-13  6.0081E+01  1.5738E-27  1.3767E-15  5.5640E+03  3.5700E+05  1.5631E-17  3.9560E+01  9.6867E-11  1.2687E-04  6.2975E+00  9.1980E+04  2.8915E-02  5.4427E-21  9.5995E+04
  1.7101E+07  5.1693E+01  1.1006E+03  5.8068E+14  1.4402E-11  1.4252E+11  1.4215E-07  6.3986E+10  3.1567E-10  7.5450E-22  1.2306E-24  1.0420E-37  8.3942E-43  3.1680E-04  1.0706E+02  5.8095E+00  2.6485E-01  3.6393E+03  2.5296E+07  5.3203E-07  9.0209E-19  5.4913E-12  5.3887E-15  1.1273E+03  1.4735E-12  3.4138E+02  1.0917E-06  3.4243E-16  2.9515E-13  2.0558E-03  4.6924E-08  1.9813E+00  2.3773E-02  4.2808E-16  8.6447E-11  5.6908E-38  7.6839E-05  1.0147E-23  2.6183E-02  2.2131E-24  3.9491E-54  3.9213E-06  1.7040E-21  2.5898E-14  4.3377E-20  4.4606E-32  4.6225E-16  5.9027E-16  2.2381E-30  8.4952E-42  3.9329E-06  8.6215E-11  3.0075E+04  4.3036E-18  1.5723E-15  3.5775E-29  3.5050E-14  4.6000E-35  6.7326E-42  1.7639E-56  4.7740E-72  9.0451E-13  5.0519E-21  7.3757E-30  2.9370E-06  1.8172E-14  6.7756E-23  2.2981E-18  1.1048E-16  8.1443E-18  2.1485E-03  4.0278E-04  7.0761E-06  3.6403E-13  2.3949E+08  1.6078E+01  8.8377E-08  2.9488E+03  4.4912E-03  4.6645E+07  3.8818E-10  6.2237E-06  1.7119E+05  5.3445E-08  1.3308E+01  1.4834E-26  3.5272E-03  1.9173E+00  1.8980E+06  5.5153E-13  5.3721E+01  1.5944E-27  1.5251E-15  5.5477E+03  3.4562E+05  1.6679E-17  3.8515E+01  1.0154E-10  1.2963E-04  6.2098E+00  9.0277E+04  3.2128E-02  6.9895E-21  1.0124E+05
  1.7174E+07  5.4416E+01  1.1027E+03  6.1008E+14  1.7129E-11  1.4973E+11  1.6583E-07  6.7176E+10  3.7487E-10  9.4364E-22  1.5643E-24  1.4048E-37  1.1611E-42  3.6572E-04  1.1781E+02  6.4107E+00  3.0105E-01  4.0430E+03  2.6369E+07  6.2215E-07  1.0865E-18  6.4334E-12  6.2818E-15  1.2259E+03  1.6801E-12  3.7783E+02  1.2552E-06  4.1415E-16  3.4744E-13  2.3213E-03  5.3004E-08  2.2112E+00  2.6136E-02  4.8958E-16  9.7378E-11  7.5460E-38  8.6963E-05  1.2596E-23  2.8923E-02  2.7338E-24  5.6606E-54  4.4672E-06  2.0761E-21  3.0557E-14  5.3414E-20  5.7782E-32  5.2993E-16  6.7643E-16  2.6699E-30  1.1311E-41  4.4072E-06  9.9647E-11  3.2883E+04  5.1483E-18  1.8659E-15  4.4432E-29  3.9527E-14  5.5903E-35  8.4173E-42  2.2887E-56  6.5342E-72  1.0418E-12  5.9338E-21  8.8667E-30  3.2462E-06  1.7946E-14  6.3121E-23  2.5588E-18  1.1038E-16  9.0721E-18  2.2258E-03  4.1878E-04  7.3251E-06  3.5416E-13  2.3015E+08  1.5592E+01  9.3051E-08  2.9721E+03  4.5442E-03  4.5052E+07  4.0819E-10  6.3734E-06  1.6422E+05  5.5913E-08  1.3261E+01  1.6793E-26  3.5007E-03  1.8634E+00  1.6834E+06  5.3428E-13  4.7349E+01  1.6060E-27  1.6807E-15  5.4798E+03  3.3103E+05  1.7736E-17  3.7010E+01  1.0625E-10  1.3137E-04  6.0794E+00  8.8114E+04  3.5399E-02  8.9613E-21  1.0646E+05
  1.7248E+07  5.7282E+01  1.1049E+03  6.4097E+14  2.0365E-11  1.5731E+11  1.9342E-07  7.0529E+10  4.4504E-10  1.1795E-21  1.9876E-24  1.8928E-37  1.6051E-42  4.2217E-04  1.2962E+02  7.0743E+00  3.4218E-01  4.4921E+03  2.7491E+07  7.2759E-07  1.3086E-18  7.5350E-12  7.3226E-15  1.3329E+03  1.9150E-12  4.1814E+02  1.4428E-06  5.0070E-16  4.0893E-13  2.6203E-03  5.9858E-08  2.4673E+00  2.8728E-02  5.5973E-16  1.0967E-10  9.9950E-38  9.8393E-05  1.5626E-23  3.1950E-02  3.3750E-24  8.1038E-54  5.0882E-06  2.5284E-21  3.6044E-14  6.5746E-20  7.4833E-32  6.0738E-16  7.7498E-16  3.1840E-30  1.5045E-41  4.9378E-06  1.1515E-10  3.5954E+04  6.1560E-18  2.2141E-15  5.5140E-29  4.4569E-14  6.7906E-35  1.0518E-41  2.9678E-56  8.9368E-72  1.1995E-12  6.9666E-21  1.0653E-29  3.5877E-06  1.7673E-14  5.8569E-23  2.8442E-18  1.0998E-16  1.0090E-17  2.3025E-03  4.3491E-04  7.5718E-06  3.4366E-13  2.2091E+08  1.5102E+01  9.7749E-08  2.9897E+03  4.5891E-03  4.3438E+07  4.2832E-10  6.5146E-06  1.5727E+05  5.8374E-08  1.3190E+01  1.8963E-26  3.4679E-03  1.8080E+00  1.4879E+06  5.1556E-13  4.1592E+01  1.6111E-27  1.8481E-15  5.4066E+03  3.1676E+05  1.8833E-17  3.5536E+01  1.1101E-10  1.3297E-04  5.9451E+00  8.5834E+04  3.9005E-02  1.1483E-20  1.1195E+05
  1.7322E+07  6.0299E+01  1.1070E+03  6.7342E+14  2.4201E-11  1.6528E+11  2.2553E-07  7.4053E+10  5.2820E-10  1.4735E-21  2.5241E-24  2.5489E-37  2.2178E-42  4.8729E-04  1.4261E+02  7.8066E+00  3.8891E-01  4.9917E+03  2.8663E+07  8.5097E-07  1.5762E-18  8.8229E-12  8.5354E-15  1.4490E+03  2.1820E-12  4.6274E+02  1.6578E-06  6.0514E-16  4.8122E-13  2.9570E-03  6.7584E-08  2.7528E+00  3.1570E-02  6.3974E-16  1.2348E-10  1.3225E-37  1.1129E-04  1.9374E-23  3.5294E-02  4.1639E-24  1.1587E-53  5.7945E-06  3.0780E-21  4.2504E-14  8.0890E-20  9.6893E-32  6.9599E-16  8.8770E-16  3.7959E-30  1.9989E-41  5.5311E-06  1.3305E-10  3.9314E+04  7.3578E-18  2.6272E-15  6.8375E-29  5.0244E-14  8.2445E-35  1.3137E-41  3.8461E-56  1.2214E-71  1.3805E-12  8.1757E-21  1.2793E-29  3.9650E-06  1.7362E-14  5.4160E-23  3.1567E-18  1.0933E-16  1.1207E-17  2.3788E-03  4.5121E-04  7.8170E-06  3.3272E-13  2.1183E+08  1.4612E+01  1.0247E-07  3.0021E+03  4.6265E-03  4.1818E+07  4.4857E-10  6.6478E-06  1.5041E+05  6.0828E-08  1.3096E+01  2.1365E-26  3.4297E-03  1.7516E+00  1.3110E+06  4.9573E-13  3.6424E+01  1.6104E-27  2.0280E-15  5.3295E+03  3.0287E+05  1.9972E-17  3.4100E+01  1.1583E-10  1.3446E-04  5.8083E+00  8.3464E+04  4.2981E-02  1.4707E-20  1.1771E+05
  1.7395E+07  6.3475E+01  1.1092E+03  7.0751E+14  2.8747E-11  1.7364E+11  2.6291E-07  7.7756E+10  6.2672E-10  1.8396E-21  3.2038E-24  3.4304E-37  3.0627E-42  5.6242E-04  1.5689E+02  8.6147E+00  4.4199E-01  5.5475E+03  2.9888E+07  9.9533E-07  1.8984E-18  1.0328E-11  9.9485E-15  1.5748E+03  2.4856E-12  5.1206E+02  1.9044E-06  7.3111E-16  5.6622E-13  3.3360E-03  7.6289E-08  3.0708E+00  3.4686E-02  7.3095E-16  1.3900E-10  1.7479E-37  1.2585E-04  2.4007E-23  3.8988E-02  5.1341E-24  1.6547E-53  6.5977E-06  3.7454E-21  5.0106E-14  9.9479E-20  1.2543E-31  7.9735E-16  1.0166E-15  4.5239E-30  2.6532E-41  6.1945E-06  1.5370E-10  4.2989E+04  8.7902E-18  3.1170E-15  8.4721E-29  5.6633E-14  1.0005E-34  1.6399E-41  4.9814E-56  1.6680E-71  1.5881E-12  9.5905E-21  1.5353E-29  4.3817E-06  1.7022E-14  4.9939E-23  3.4988E-18  1.0848E-16  1.2432E-17  2.4549E-03  4.6774E-04  8.0613E-06  3.2151E-13  2.0294E+08  1.4127E+01  1.0721E-07  3.0099E+03  4.6571E-03  4.0204E+07  4.6894E-10  6.7735E-06  1.4365E+05  6.3275E-08  1.2982E+01  2.4018E-26  3.3868E-03  1.6947E+00  1.1519E+06  4.7513E-13  3.1811E+01  1.6043E-27  2.2213E-15  5.2494E+03  2.8942E+05  2.1157E-17  3.2706E+01  1.2071E-10  1.3584E-04  5.6701E+00  8.1030E+04  4.7365E-02  1.8826E-20  1.2376E+05
  1.7469E+07  6.6819E+01  1.1113E+03  7.4333E+14  3.4133E-11  1.8243E+11  3.0640E-07  8.1649E+10  7.4342E-10  2.2955E-21  4.0645E-24  4.6143E-37  4.2274E-42  6.4909E-04  1.7258E+02  9.5066E+00  5.0229E-01  6.1660E+03  3.1167E+07  1.1643E-06  2.2867E-18  1.2087E-11  1.1595E-14  1.7113E+03  2.8304E-12  5.6661E+02  2.1870E-06  8.8300E-16  6.6614E-13  3.7626E-03  8.6095E-08  3.4251E+00  3.8101E-02  8.3489E-16  1.5644E-10  2.3077E-37  1.4227E-04  2.9729E-23  4.3069E-02  6.3265E-24  2.3601E-53  7.5110E-06  4.5556E-21  5.9051E-14  1.2229E-19  1.6234E-31  9.1325E-16  1.1639E-15  5.3896E-30  3.5178E-41  6.9359E-06  1.7752E-10  4.7010E+04  1.0497E-17  3.6979E-15  1.0489E-28  6.3822E-14  1.2134E-34  2.0461E-41  6.4479E-56  2.2761E-71  1.8262E-12  1.1245E-20  1.8416E-29  4.8420E-06  1.6660E-14  4.5937E-23  3.8737E-18  1.0745E-16  1.3778E-17  2.5312E-03  4.8457E-04  8.3056E-06  3.1020E-13  1.9429E+08  1.3649E+01  1.1197E-07  3.0133E+03  4.6812E-03  3.8604E+07  4.8943E-10  6.8922E-06  1.3705E+05  6.5718E-08  1.2850E+01  2.6947E-26  3.3398E-03  1.6377E+00  1.0096E+06  4.5406E-13  2.7716E+01  1.5935E-27  2.4287E-15  5.1672E+03  2.7644E+05  2.2391E-17  3.1359E+01  1.2567E-10  1.3713E-04  5.5317E+00  7.8551E+04  5.2199E-02  2.4087E-20  1.3012E+05
  1.7543E+07  7.0294E+01  1.1135E+03  7.8044E+14  4.0568E-11  1.9154E+11  3.5700E-07  8.5684E+10  8.8116E-10  2.8676E-21  5.1552E-24  6.2019E-37  5.8234E-42  7.4748E-04  1.8973E+02  1.0477E+01  5.6989E-01  6.8336E+03  3.2476E+07  1.3570E-06  2.7462E-18  1.4143E-11  1.3488E-14  1.8614E+03  3.2295E-12  6.2615E+02  2.5122E-06  1.0660E-15  7.8231E-13  4.2472E-03  9.7248E-08  3.8193E+00  4.1900E-02  9.5555E-16  1.7622E-10  3.0645E-37  1.6097E-04  3.6885E-23  4.7515E-02  7.8167E-24  3.3853E-53  8.5443E-06  5.5447E-21  6.9592E-14  1.5033E-19  2.0942E-31  1.0473E-15  1.3342E-15  6.4348E-30  4.6921E-41  7.7717E-06  2.0497E-10  5.1329E+04  1.2561E-17  4.3805E-15  1.3045E-28  7.1989E-14  1.4767E-34  2.5609E-41  8.3789E-56  3.1219E-71  2.1045E-12  1.3219E-20  2.2177E-29  5.3484E-06  1.6265E-14  4.2058E-23  4.2860E-18  1.0602E-16  1.5234E-17  2.6067E-03  5.0018E-04  8.5469E-06  2.9822E-13  1.8567E+08  1.3165E+01  1.1705E-07  3.0119E+03  4.6987E-03  3.6979E+07  5.1090E-10  6.9986E-06  1.3042E+05  6.8197E-08  1.2708E+01  3.0310E-26  3.2903E-03  1.5790E+00  8.8116E+05  4.3323E-13  2.4044E+01  1.5816E-27  2.6538E-15  5.0760E+03  2.6335E+05  2.3706E-17  2.9968E+01  1.3095E-10  1.3823E-04  5.3894E+00  7.6036E+04  5.7397E-02  3.0844E-20  1.3671E+05
  1.7616E+07  7.3886E+01  1.1158E+03  8.1865E+14  4.8290E-11  2.0092E+11  4.1586E-07  8.9838E+10  1.0434E-09  3.5886E-21  6.5370E-24  8.3281E-37  8.0009E-42  8.5816E-04  2.0844E+02  1.1525E+01  6.4514E-01  7.5420E+03  3.3804E+07  1.5737E-06  3.2846E-18  1.6547E-11  1.5648E-14  2.0275E+03  3.6955E-12  6.9066E+02  2.8873E-06  1.2864E-15  9.1647E-13  4.8002E-03  1.0999E-07  4.2576E+00  4.6158E-02  1.0969E-15  1.9874E-10  4.1043E-37  1.8237E-04  4.5891E-23  5.2324E-02  9.6962E-24  4.8968E-53  9.7103E-06  6.7556E-21  8.2022E-14  1.8481E-19  2.6894E-31  1.2032E-15  1.5322E-15  7.7065E-30  6.3130E-41  8.7174E-06  2.3654E-10  5.5925E+04  1.5077E-17  5.1783E-15  1.6332E-28  8.1309E-14  1.8058E-34  3.2196E-41  1.0951E-55  4.3136E-71  2.4327E-12  1.5599E-20  2.6861E-29  5.9045E-06  1.5857E-14  3.8358E-23  4.7431E-18  1.0423E-16  1.6806E-17  2.6825E-03  5.1412E-04  8.7887E-06  2.8579E-13  1.7713E+08  1.2682E+01  1.2268E-07  3.0071E+03  4.7118E-03  3.5339E+07  5.3409E-10  7.0938E-06  1.2380E+05  7.0770E-08  1.2565E+01  3.4258E-26  3.2408E-03  1.5193E+00  7.6607E+05  4.1336E-13  2.0775E+01  1.5718E-27  2.9005E-15  4.9763E+03  2.5016E+05  2.5135E-17  2.8527E+01  1.3673E-10  1.3916E-04  5.2456E+00  7.3530E+04  6.2913E-02  3.9550E-20  1.4349E+05
  1.7690E+07  7.7661E+01  1.1181E+03  8.5872E+14  5.7457E-11  2.1076E+11  4.8429E-07  9.4198E+10  1.2352E-09  4.4881E-21  8.2850E-24  1.1177E-36  1.0987E-41  9.8519E-04  2.2897E+02  1.2677E+01  7.3028E-01  8.3251E+03  3.5188E+07  1.8251E-06  3.9286E-18  1.9354E-11  1.8154E-14  2.2079E+03  4.2271E-12  7.6179E+02  3.3174E-06  1.5519E-15  1.0735E-12  5.4235E-03  1.2437E-07  4.7453E+00  5.0835E-02  1.2587E-15  2.2409E-10  5.4903E-37  2.0656E-04  5.7060E-23  5.7620E-02  1.2020E-23  7.0737E-53  1.1033E-05  8.2274E-21  9.6642E-14  2.2710E-19  3.4531E-31  1.3820E-15  1.7592E-15  9.2259E-30  8.4840E-41  9.7760E-06  2.7292E-10  6.0934E+04  1.8087E-17  6.1209E-15  2.0429E-28  9.1815E-14  2.2071E-34  4.0453E-41  1.4301E-55  5.9550E-71  2.8108E-12  1.8397E-20  3.2512E-29  6.5180E-06  1.5464E-14  3.5011E-23  5.2484E-18  1.0251E-16  1.8540E-17  2.7608E-03  5.2868E-04  9.0385E-06  2.7403E-13  1.6905E+08  1.2221E+01  1.2847E-07  3.0008E+03  4.7227E-03  3.3763E+07  5.5791E-10  7.1873E-06  1.1750E+05  7.3392E-08  1.2418E+01  3.8677E-26  3.1906E-03  1.4614E+00  6.6563E+05  3.9400E-13  1.7942E+01  1.5601E-27  3.1677E-15  4.8802E+03  2.3775E+05  2.6650E-17  2.7172E+01  1.4276E-10  1.4013E-04  5.1071E+00  7.1070E+04  6.8963E-02  5.0686E-20  1.5061E+05
