4 18 S  8.121E-06 X  2.205E+00 XJ  2.855E+00 RT  1.767E+03 T  3.562E-01 EJ  1.037E-05
4 19 S  8.143E-06 X  2.344E+00 XJ  2.890E+00 RT  2.357E+05 T  7.001E-01 EJ  5.185E-06
4 20 S  8.386E-06 X  2.514E+00 XJ  2.940E+00 RT  9.725E+05 T  5.433E-01 EJ  2.592E-06
4 21 S  8.555E-06 X  2.676E+00 XJ  3.014E+00 RT -8.534E+05 T  2.287E-01 EJ  0.000E+00
4 22 S  8.635E-06 X  2.829E+00 XJ  3.117E+00 RT  4.077E+04 T  1.917E-01 EJ  0.000E+00
4 23 S  8.631E-06 X  2.977E+00 XJ  3.256E+00 RT  3.835E+05 T  2.103E-01 EJ  0.000E+00
4 24 S  8.552E-06 X  3.125E+00 XJ  3.438E+00 RT  3.766E+05 T  2.222E-01 EJ  0.000E+00
4 25 S  8.406E-06 X  3.277E+00 XJ  3.663E+00 RT  3.789E+05 T  2.312E-01 EJ  0.000E+00
4 26 S  8.205E-06 X  3.442E+00 XJ  3.933E+00 RT  3.790E+05 T  2.386E-01 EJ  0.000E+00
4 27 S  7.959E-06 X  3.630E+00 XJ  4.246E+00 RT  3.767E+05 T  2.454E-01 EJ  0.000E+00
4 28 S  7.679E-06 X  3.849E+00 XJ  4.605E+00 RT  3.697E+05 T  2.521E-01 EJ  0.000E+00
4 29 S  7.375E-06 X  4.112E+00 XJ  5.004E+00 RT  3.580E+05 T  2.593E-01 EJ  0.000E+00
4 30 S  7.054E-06 X  4.429E+00 XJ  5.417E+00 RT  3.354E+05 T  2.670E-01 EJ  0.000E+00
4 31 S  6.719E-06 X  4.811E+00 XJ  5.799E+00 RT  2.925E+05 T  2.755E-01 EJ  0.000E+00
4 32 S  6.374E-06 X  5.267E+00 XJ  6.113E+00 RT  2.189E+05 T  2.851E-01 EJ  0.000E+00
4 33 S  6.020E-06 X  5.804E+00 XJ  6.347E+00 RT -7.480E+05 T  2.907E-01 EJ  0.000E+00
4 34 S  5.659E-06 X  6.426E+00 XJ  6.523E+00 RT -6.428E+07 T  1.265E-02 EJ  0.000E+00
4 35 S  5.286E-06 X  7.124E+00 XJ  6.675E+00 RT  2.794E+06 T  4.089E-02 EJ  0.000E+00
4 36 S  4.905E-06 X  7.889E+00 XJ  6.824E+00 RT -2.589E+07 T -2.210E-02 EJ  0.000E+00
4 37 S  4.520E-06 X  8.705E+00 XJ  6.974E+00 RT -1.013E+08 T -2.452E-01 EJ  0.000E+00
4 38 S  4.136E-06 X  9.552E+00 XJ  7.126E+00 RT -2.170E+08 T -6.333E-01 EJ  0.000E+00
4 39 S  3.759E-06 X  1.041E+01 XJ  7.280E+00 RT -4.476E+08 T -1.279E+00 EJ  0.000E+00
4 40 S  3.398E-06 X  1.126E+01 XJ  7.437E+00 RT -1.383E+09 T -2.779E+00 EJ  0.000E+00
4 41 S  3.051E-06 X  1.207E+01 XJ  7.591E+00 RT -1.919E+08 T -2.937E+00 EJ  0.000E+00
4 42 S  2.728E-06 X  1.284E+01 XJ  7.747E+00 RT -1.270E+08 T -3.030E+00 EJ  0.000E+00
4 43 S  2.430E-06 X  1.355E+01 XJ  7.904E+00 RT -6.426E+07 T -3.076E+00 EJ  0.000E+00
4 44 S  2.159E-06 X  1.421E+01 XJ  8.062E+00 RT  4.387E+05 T -3.086E+00 EJ  0.000E+00
4 45 S  1.915E-06 X  1.481E+01 XJ  8.222E+00 RT  6.485E+07 T -3.069E+00 EJ  0.000E+00
4 46 S  1.697E-06 X  1.537E+01 XJ  8.385E+00 RT  1.229E+08 T -3.040E+00 EJ  0.000E+00
4 47 S  1.504E-06 X  1.589E+01 XJ  8.549E+00 RT  1.714E+08 T -3.010E+00 EJ  0.000E+00
4 48 S  1.333E-06 X  1.638E+01 XJ  8.717E+00 RT  2.054E+08 T -2.993E+00 EJ  0.000E+00
5  1 S  2.508E-05 X  1.189E+00 XJ  2.782E+00 RT  3.930E+07 T  2.164E+00 EJ  1.359E+00
5  2 S  2.100E-05 X  1.179E+00 XJ  2.782E+00 RT  2.356E+07 T  1.356E+00 EJ  6.796E-01
5  3 S  1.839E-05 X  1.188E+00 XJ  2.782E+00 RT  4.479E+02 T  9.637E-01 EJ  3.398E-01
5  4 S  1.647E-05 X  1.209E+00 XJ  2.783E+00 RT  4.587E+02 T  7.343E-01 EJ  1.699E-01
5  5 S  1.498E-05 X  1.239E+00 XJ  2.783E+00 RT  4.931E+02 T  5.882E-01 EJ  8.495E-02
5  6 S  1.376E-05 X  1.275E+00 XJ  2.783E+00 RT  5.271E+02 T  4.720E-01 EJ  4.247E-02
5  7 S  1.274E-05 X  1.317E+00 XJ  2.783E+00 RT  5.571E+02 T  3.781E-01 EJ  2.124E-02
5  8 S  1.187E-05 X  1.364E+00 XJ  2.784E+00 RT  5.591E+02 T  2.940E-01 EJ  1.062E-02
5  9 S  1.113E-05 X  1.417E+00 XJ  2.784E+00 RT  6.112E+02 T  2.456E-01 EJ  5.309E-03
5 10 S  1.049E-05 X  1.475E+00 XJ  2.785E+00 RT  6.322E+02 T  1.994E-01 EJ  2.655E-03
5 11 S  9.957E-06 X  1.539E+00 XJ  2.787E+00 RT  6.409E+02 T  1.620E-01 EJ  1.327E-03
5 12 S  9.508E-06 X  1.611E+00 XJ  2.789E+00 RT  6.373E+02 T  1.326E-01 EJ  6.637E-04
5 13 S  9.136E-06 X  1.690E+00 XJ  2.793E+00 RT  6.219E+02 T  1.101E-01 EJ  3.318E-04
5 14 S  8.834E-06 X  1.777E+00 XJ  2.798E+00 RT  6.003E+02 T  9.335E-02 EJ  1.659E-04
5 15 S  8.588E-06 X  1.873E+00 XJ  2.805E+00 RT  5.776E+02 T  8.129E-02 EJ  8.296E-05
5 16 S  8.392E-06 X  1.976E+00 XJ  2.816E+00 RT  5.705E+02 T  7.314E-02 EJ  4.148E-05
5 17 S  8.241E-06 X  2.087E+00 XJ  2.832E+00 RT  5.987E+02 T  6.809E-02 EJ  2.074E-05
5 18 S  8.132E-06 X  2.206E+00 XJ  2.855E+00 RT  8.743E+02 T  6.918E-02 EJ  1.037E-05
5 19 S  8.162E-06 X  2.346E+00 XJ  2.890E+00 RT  2.964E+04 T  9.546E-02 EJ  5.185E-06
5 20 S  8.401E-06 X  2.516E+00 XJ  2.941E+00 RT  9.865E+04 T  7.348E-02 EJ  2.592E-06
5 21 S  8.563E-06 X  2.677E+00 XJ  3.014E+00 RT -4.435E+04 T  3.451E-02 EJ  0.000E+00
5 22 S  8.640E-06 X  2.830E+00 XJ  3.117E+00 RT  7.668E+04 T  3.614E-02 EJ  0.000E+00
5 23 S  8.637E-06 X  2.978E+00 XJ  3.257E+00 RT  7.823E+04 T  3.747E-02 EJ  0.000E+00
5 24 S  8.558E-06 X  3.125E+00 XJ  3.438E+00 RT  7.379E+04 T  3.814E-02 EJ  0.000E+00
5 25 S  8.412E-06 X  3.277E+00 XJ  3.664E+00 RT  6.988E+04 T  3.855E-02 EJ  0.000E+00
5 26 S  8.210E-06 X  3.443E+00 XJ  3.933E+00 RT  6.457E+04 T  3.886E-02 EJ  0.000E+00
5 27 S  7.963E-06 X  3.630E+00 XJ  4.246E+00 RT  5.738E+04 T  3.914E-02 EJ  0.000E+00
5 28 S  7.683E-06 X  3.850E+00 XJ  4.605E+00 RT  4.396E+04 T  3.938E-02 EJ  0.000E+00
5 29 S  7.380E-06 X  4.113E+00 XJ  5.005E+00 RT  3.063E+04 T  3.970E-02 EJ  0.000E+00
5 30 S  7.058E-06 X  4.430E+00 XJ  5.418E+00 RT  1.509E+04 T  4.014E-02 EJ  0.000E+00
